,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1
2668,0.000144333,-5.3145E-05,-1.10045E-05,5.23627E-05,-6.70515E-05,0.000663802,0.000329983,0.00057311
2669,0.000129268,-0.000128321,-3.00034E-05,7.2159E-06,-9.29795E-05,0.000660122,0.000253994,0.000556879
2670,3.12626E-05,-0.000133328,-3.36842E-05,-2.75151E-05,-0.000197917,0.00061715,0.00020425,0.000630855
2671,3.32594E-05,-0.000170231,-0.000126328,-6.80201E-05,-0.00015863,0.000500895,5.93215E-05,0.000513896
2672,1.23121E-05,-2.19904E-05,-3.91752E-05,-1.2856E-05,-2.22772E-06,1.73226E-05,4.41819E-06,-3.1516E-06
2673,-5.55069E-06,3.28682E-05,9.76025E-07,-9.49204E-06,5.56931E-06,7.83801E-06,-1.28187E-05,-4.15035E-05
2674,9.0897E-07,2.83197E-05,6.8545E-07,-6.05732E-06,-8.196E-08,-2.75675E-07,-1.91107E-05,-6.49355E-05
2675,1.05575E-05,2.11112E-05,3.11807E-06,-5.59539E-06,-3.12105E-05,-1.22041E-05,-1.78926E-05,-9.35048E-05
2676,1.19731E-05,1.10529E-05,9.1642E-07,-5.97909E-06,-5.031E-05,-1.96062E-05,-1.79149E-05,-0.000101507
2677,1.53557E-05,1.63615E-05,1.02446E-06,-8.53464E-06,-3.63067E-05,-5.73322E-06,-1.62758E-05,-9.12026E-05
2678,1.38096E-05,1.97925E-05,5.28985E-07,-1.28597E-05,-1.90102E-05,7.64056E-06,-4.08666E-06,-6.35944E-05
2679,9.71184E-06,2.10144E-05,-3.29316E-06,2.35066E-06,9.58145E-06,4.28409E-06,9.23872E-06,-4.5225E-05
2680,-2.15918E-05,-1.69501E-05,-0.000206366,-9.75281E-05,-6.96182E-05,0.000212699,0.000132572,-8.82149E-05
2681,9.53303E-05,-8.4676E-06,1.8485E-05,4.0792E-06,-6.02379E-05,0.000885997,0.00048833,0.000614706
2682,-1.22785E-05,-7.32465E-05,9.0238E-05,3.55655E-05,-0.000193186,0.000912883,0.000376839,0.000887018
2683,-3.94805E-05,-0.000131622,0.000136365,2.2205E-06,-0.00022918,0.000791424,0.000288494,0.000958704
2684,-4.6477E-05,-0.000153512,0.000145033,-2.0523E-05,-0.000221562,0.00081858,0.000289079,0.000973094
2685,-4.13465E-05,-0.000117395,0.000107032,-1.07845E-05,-0.000260852,0.000880346,0.000356227,0.000903961
2686,4.3381E-05,-5.67771E-05,0.00012013,1.91181E-05,-0.000186529,0.00091999,0.000510704,0.000862505
2687,8.896E-05,-4.23268E-05,8.1785E-05,-1.62609E-05,-6.50549E-05,0.00074308,0.000466935,0.000718709
2688,0.000102598,-5.03882E-05,7.15778E-05,7.58619E-05,-2.72468E-05,0.000688564,0.000363998,0.000622396
2689,0.000150278,1.38059E-05,0.000143938,0.000139903,2.20686E-05,0.000824258,0.000455268,0.000648215
2690,0.00017171,3.23094E-05,0.000121322,0.000131041,2.82638E-05,0.000824597,0.000464462,0.000687405
2691,0.000146702,-6.94469E-05,6.93687E-05,9.15006E-05,-8.69855E-06,0.000749297,0.000383291,0.000625849
2692,6.18101E-05,-8.21352E-05,2.19795E-06,4.7236E-06,-0.000215933,0.000735145,0.000384156,0.000889599
2693,-5.19305E-05,-0.000141696,0.000143699,-1.62015E-05,-0.00019864,0.000748653,0.000249222,0.001106348
2694,-7.65395E-05,-0.000152994,0.000146095,-1.9409E-05,-0.00020212,0.000692878,0.000181038,0.001215834
2695,-1.90585E-05,-0.000107113,0.0001264,1.07555E-05,-0.000165325,0.00072378,0.000216149,0.001236927
2696,1.8656E-05,-0.000020426,5.90828E-05,6.92306E-05,-0.00013889,0.000939596,0.000390139,0.001099356
2697,3.79645E-05,-1.62535E-05,2.5548E-05,-2.02917E-05,-0.000178542,0.000795163,0.00034909,0.000848528
2698,1.46405E-06,-3.2682E-05,-2.57493E-05,-3.03202E-05,-0.000121608,0.00061575,0.000260469,0.000595782
2699,3.39449E-05,-6.30767E-05,-2.37376E-05,-5.01946E-05,-3.92422E-05,0.000610895,0.000190869,0.000517108
2700,3.10727E-05,-6.39855E-05,-1.9066E-05,-5.35547E-05,-2.59275E-06,0.000621196,0.000183486,0.000503942
2701,-9.831E-06,-5.19119E-05,-1.508E-05,-4.3064E-06,-7.648E-06,0.000701919,0.000265852,0.000476848
2702,-6.1356E-06,-8.68735E-06,0.000034526,2.65315E-05,-5.82561E-05,0.000892241,0.000407949,0.000582721
2703,-3.98196E-05,-1.26957E-05,3.1486E-05,3.51257E-05,-0.000150144,0.001072347,0.000433505,0.000717659
2704,4.54223E-05,-7.09225E-05,7.19575E-05,1.5754E-05,-6.91862E-05,0.00108498,0.00042975,0.000866167
2705,1.01105E-05,-7.1641E-05,6.18395E-05,3.21862E-05,4.48005E-05,0.001036365,0.000463795,0.000906046
2706,4.429E-06,-0.000127234,6.63215E-05,3.59195E-05,9.98485E-05,0.001002073,0.000500817,0.001086876
2707,-2.92805E-05,-0.000118442,9.016E-05,-4.165E-07,3.412E-05,0.000888113,0.000408426,0.001349762
2708,-6.01865E-05,-0.000158694,0.000175349,-3.9518E-05,3.48235E-05,0.00084224,0.000359595,0.001327805
2709,-5.61065E-05,-0.00015353,0.000132635,-1.2226E-05,-0.000181451,0.000877463,0.00032099,0.00104405
2710,-1.5766E-05,-0.000109561,0.000137389,1.42005E-05,-0.000179708,0.000956975,0.000409219,0.000998273
2711,-4.31165E-05,-8.03173E-05,0.000164453,-3.56135E-06,-0.000219505,0.000943575,0.00041854,0.000979859
2712,6.2212E-06,-3.45223E-05,6.8061E-05,8.33725E-06,-0.000182964,0.000837654,0.000416387,0.000835709
2713,2.80925E-05,-6.54309E-05,4.98072E-05,-2.0109E-05,-9.65594E-05,0.000746742,0.000415113,0.000785668
2714,4.69945E-05,-6.01113E-05,4.93229E-05,8.0354E-06,-6.89998E-05,0.000739306,0.000415813,0.000805303
2715,3.7685E-05,-8.40872E-05,2.01165E-05,-2.66582E-05,-0.000160929,0.000741947,0.000395786,0.000836495
2716,-3.8225E-05,-0.000116903,0.000135504,-1.89915E-05,-0.000218458,0.000885457,0.000365462,0.001085129
2717,-9.27485E-05,-0.000162281,0.000148833,-3.9551E-05,-0.000229519,0.000719186,0.000211057,0.001107447
2718,-8.44295E-05,-0.000185467,0.000123561,-2.6054E-05,-0.000223081,0.000671063,0.000176646,0.001239487
2719,-1.62795E-05,-0.000107102,0.000140503,-2.8015E-06,-0.000161581,0.000702768,0.000168543,0.001234554
2720,7.17418E-05,-5.57714E-05,7.4908E-05,3.33116E-05,-0.000223719,0.000755206,0.000346899,0.001189634
2721,5.29066E-05,-4.93898E-05,-3.45558E-05,-2.97873E-05,-0.000120878,0.000536118,0.00020434,0.000726618
2722,5.49629E-05,0.0002007,8.00118E-05,1.29454E-05,2.9806E-05,0.000620715,6.72154E-05,0.000470355
2723,-0.000196748,-6.95102E-05,-0.00021914,-0.000106189,-3.28683E-05,0.000247512,-0.00024242,0.000160061
2724,-0.000149474,-1.53296E-05,-0.000189938,-6.878E-05,-2.49259E-05,0.000155352,-0.000217266,6.52224E-05
2725,-0.000114381,-1.3873E-05,-5.23552E-05,-1.96621E-05,-8.83937E-05,0.000362124,-0.000132721,0.000250835
2726,-2.92696E-05,0.000160843,8.93958E-05,-4.27291E-05,-0.000107467,0.000548232,0.000125967,0.000424251
2727,4.06988E-05,-5.0079E-05,8.38565E-06,-5.40427E-05,-4.30009E-05,0.000827614,0.000456829,0.000671126
2728,1.17195E-05,-4.07845E-05,6.90073E-05,1.676E-05,-0.000142109,0.001008294,0.000391766,0.001042064
2729,5.1007E-05,-6.8314E-05,0.000130079,5.66915E-05,-0.000102613,0.000970147,0.000391912,0.001120061
2730,-1.2595E-06,-6.69915E-05,0.000183031,5.8025E-05,4.91515E-05,0.000896614,0.000471286,0.00134388
2731,-3.5815E-05,-0.000125699,8.9414E-05,-2.3831E-05,3.38555E-05,0.000871397,0.000370186,0.00133086
2732,-3.62135E-05,-0.000107761,0.000149164,-1.8418E-05,4.14695E-05,0.000883486,0.000398192,0.001318533
2733,-2.9206E-05,-0.000112679,0.000143122,2.89415E-05,-0.000178035,0.000910562,0.000370704,0.001060996
2734,-1.99155E-05,-0.000108891,0.000149571,1.42975E-05,-0.000182801,0.000958524,0.000397514,0.0009913
2735,-4.15482E-05,-5.97687E-05,0.000161786,6.79855E-06,-0.000221297,0.000954077,0.000426076,0.000967931
2736,-2.9243E-06,-3.58299E-05,7.90059E-05,1.38059E-05,-0.000160582,0.000840172,0.000412129,0.000821076
2737,4.23678E-05,-2.46948E-05,7.96133E-05,2.09176E-05,-6.42053E-05,0.000786726,0.000449851,0.000789885
2738,5.56335E-05,-1.64285E-05,7.42078E-05,5.31078E-05,-3.60869E-05,0.000739031,0.000412688,0.000766493
2739,1.35042E-05,-4.43794E-05,6.49132E-05,1.90996E-05,-9.77106E-05,0.000751697,0.000398714,0.000817645
2740,-2.73958E-05,-6.86981E-05,9.77069E-05,-1.6611E-05,-0.00022541,0.000844631,0.000325069,0.001034889
2741,-5.23217E-05,-0.000155695,0.000144638,-3.4969E-05,-0.000217557,0.000743371,0.000239033,0.001103655
2742,-7.38205E-05,-0.000147421,0.000140269,-2.9005E-05,-0.000193022,0.000720241,0.000201878,0.001200367
2743,9.45075E-06,-9.67425E-05,0.000121892,1.01695E-05,-0.000153978,0.000782546,0.000265844,0.001198199
2744,2.65763E-05,-3.00629E-05,3.81691E-05,7.79255E-05,-0.000117231,0.000978425,0.000393175,0.001056436
2745,-2.33314E-05,7.73184E-05,6.89067E-05,2.07505E-06,-6.18213E-05,0.000606649,0.000183072,0.000568468
2746,-3.12702E-05,0.000279173,0.000130948,1.86264E-05,2.45865E-06,0.000504043,3.3639E-06,0.000165977
2747,-8.14497E-05,6.27711E-06,-4.71585E-05,1.38209E-06,-2.63602E-05,6.89924E-05,-0.000186689,-1.16713E-05
2748,-9.73642E-05,-1.26548E-05,8.18707E-05,7.12425E-05,-5.75781E-05,-1.7882E-07,-0.000183579,-1.93344E-06
2749,-0.000155818,-4.27664E-06,0.0001099,5.62258E-05,-9.05469E-05,3.61502E-05,-0.00023412,-1.91108E-06
2750,-4.05199E-05,0.000215713,0.000218667,0.000138879,-9.36165E-06,0.000504673,4.74155E-05,0.000298511
2751,1.33216E-05,3.3021E-05,3.43397E-05,1.5907E-05,0.000125874,0.000830993,0.000382695,0.00041664
2752,-4.22483E-05,-5.33949E-05,7.20485E-06,2.32815E-06,-0.000138812,0.001094915,0.000484735,0.000650901
2753,5.8573E-05,-8.30735E-05,8.18895E-05,3.0227E-05,-5.4441E-05,0.001124651,0.000469372,0.000860993
2754,-4.828E-06,-7.20435E-05,0.000101615,4.0814E-05,0.000106819,0.001010683,0.000496585,0.00100464
2755,-4.21145E-05,-0.000154629,0.000101823,-2.55365E-05,1.15675E-05,0.00090043,0.000396196,0.001361952
2756,-9.12025E-05,-0.000187457,0.0001643,-6.6754E-05,-1.77105E-05,0.000801917,0.000340119,0.00132208
2757,-9.11058E-05,-0.000190042,0.000123289,-5.29215E-05,-0.000193052,0.000864808,0.000281386,0.001045876
2758,-5.53725E-05,-0.000155475,0.000134014,-2.3864E-05,-0.000187442,0.000957705,0.000349432,0.001011797
2759,-8.69892E-05,-5.96716E-05,0.000177853,-2.08318E-05,-0.000209153,0.000919025,0.000340171,0.000977673
2760,-5.82449E-05,-4.78959E-05,8.30554E-05,-9.9204E-06,-0.000207938,0.000753705,0.000319213,0.000774406
2761,1.63764E-05,-1.505E-06,0.000115916,5.53728E-05,-4.03002E-05,0.000745803,0.000368975,0.000715889
2762,1.77622E-05,-2.97275E-06,0.000105355,7.70651E-05,-3.85008E-05,0.000678066,0.000309739,0.000678442
2763,-1.8888E-06,-2.00425E-06,9.31881E-05,7.09258E-05,-6.57514E-05,0.000695243,0.000310473,0.000732582
2764,-0.000102826,-4.24049E-05,7.98256E-05,-6.25812E-05,-0.000236865,0.000749473,0.00019823,0.000918817
2765,-6.77225E-05,-0.000168231,0.000158582,-5.9482E-05,-0.000209138,0.000752706,0.000223149,0.001170382
2766,-5.40395E-05,-0.000133582,0.000166677,-3.47495E-05,-0.000163298,0.000728764,0.000191473,0.001264036
2767,-4.86375E-05,-0.000105381,0.00012669,-8.7655E-06,-0.000149649,0.000857539,0.000245176,0.001267783
2768,-3.01341E-05,5.19193E-05,0.000111043,-5.15215E-06,-0.000133865,0.000854772,0.000363715,0.000989333
2769,-8.27834E-05,0.00011586,0.000112746,1.32099E-05,-5.62444E-05,0.000579871,0.000153914,0.000518359
2770,-6.63027E-05,0.000242423,6.81951E-05,-1.23685E-06,-3.56884E-05,0.000650939,0.000163376,0.000421464
2771,-8.26344E-05,0.000293322,0.000122517,-6.69805E-06,-7.76425E-05,0.000699606,0.000208065,0.000438389
2772,-7.77059E-05,0.000310868,0.000145357,4.11645E-06,-9.71593E-05,0.000694524,0.000194348,0.000410348
2773,4.46665E-06,0.000284113,0.000120461,1.21929E-05,1.79555E-06,0.000724413,0.000273615,0.000416603
2774,3.48054E-05,0.000118367,-8.531E-07,-9.384E-06,0.000134736,0.000711646,0.000305772,0.000366688
2775,4.17457E-05,-5.4687E-06,-8.96305E-06,4.23195E-05,0.000124622,0.000915553,0.000533544,0.000490185
2776,-2.56151E-05,-8.08425E-05,-1.23285E-06,5.94925E-06,-9.36538E-05,0.001095105,0.00054159,0.000670105
2777,-1.93342E-05,-9.12472E-05,5.41473E-05,2.92588E-05,-4.74227E-05,0.001133014,0.000495017,0.000710544
2778,-1.98707E-05,-7.79777E-05,6.47452E-05,3.34603E-05,-5.55998E-05,0.000985257,0.000436999,0.000891283
2779,-5.46645E-05,-0.00014827,8.6125E-05,-3.45665E-05,-2.1409E-05,0.000815332,0.000324681,0.001069293
2780,-8.7444E-05,-0.000155054,7.09785E-05,-6.821E-05,-0.000205077,0.000703026,0.000240061,0.001034707
2781,-0.000115887,-0.000170343,8.8841E-05,-4.464E-05,-0.000233967,0.000837669,0.000287604,0.000983011
2782,-3.8352E-05,-0.00014307,8.86918E-05,-3.61355E-05,-0.000248239,0.00094337,0.000405639,0.000964012
2783,-1.41561E-05,-8.37743E-05,7.62419E-05,-4.70467E-05,-0.000264231,0.000797451,0.000375878,0.000916392
2784,3.26559E-05,-7.99744E-05,3.81543E-05,-7.67744E-05,-0.000148803,0.000716593,0.000372991,0.000757165
2785,6.13556E-05,-4.81717E-05,6.23576E-05,3.31774E-05,-6.15493E-05,0.000654414,0.000332676,0.000682078
2786,7.12983E-05,-3.10242E-05,8.1595E-05,6.1281E-05,-3.9611E-05,0.000671085,0.000292096,0.000676315
2787,7.77021E-05,-1.87419E-05,0.000100493,8.45306E-05,-0.00003938,0.000693575,0.000311449,0.000699669
2788,5.9329E-05,-5.83306E-05,5.14984E-05,4.17568E-05,-8.2843E-05,0.000635874,0.000277579,0.000685591
2789,4.04121E-05,-0.00010366,3.87692E-05,-6.08562E-05,-0.000151951,0.000689667,0.000334181,0.000835478
2790,-3.32408E-05,-0.000115145,5.60618E-05,-6.90744E-05,-0.000278279,0.000687249,0.000300188,0.000943184
2791,-3.74729E-05,-6.20485E-05,8.75368E-05,-9.37768E-05,-0.000209451,0.000669479,0.000214811,0.000913817
2792,-3.68766E-05,3.31067E-05,0.000104003,1.06543E-05,-1.30385E-05,0.000660028,0.000323262,0.000658009
2793,-0.000106327,1.74418E-05,0.00016227,6.67349E-05,-0.000170182,0.000704315,0.000149548,0.000289768
2794,-6.54608E-05,-3.94657E-05,2.73064E-06,1.68867E-05,-4.95091E-05,2.37115E-05,-2.43373E-05,-1.75945E-05
2795,3.02494E-06,-0.000024613,-4.59329E-06,-1.22637E-05,-1.17719E-05,7.87154E-06,-9.95025E-06,-2.62447E-05
2796,1.99005E-05,-4.61191E-06,2.28956E-05,2.42516E-06,-2.4885E-06,2.10404E-05,1.48304E-05,-3.00556E-05
2797,1.88016E-05,-2.10478E-06,3.01078E-05,3.87803E-06,-3.14414E-06,2.50153E-05,1.9338E-05,-8.95559E-06
2798,1.20588E-05,-2.85543E-05,1.74679E-05,-2.73064E-06,-2.65874E-05,4.62458E-05,1.44318E-05,-8.53836E-06
2799,-7.44127E-05,-8.38972E-05,0.000171758,0.000136547,-2.67811E-05,0.000739824,0.000288442,8.75816E-05
2800,3.16574E-05,-0.000123315,-5.43525E-06,6.49094E-05,0.000161111,0.000914097,0.000503205,0.000245295
2801,-9.96135E-06,-3.11693E-05,2.10367E-05,6.37795E-06,-0.000115186,0.001069915,0.000536997,0.000636186
2802,1.54115E-05,-8.13115E-05,7.44275E-05,2.87035E-05,-6.72075E-05,0.001109988,0.000482414,0.000840489
2803,-8.40165E-05,-0.000125333,0.000139889,2.12158E-05,-0.000208213,0.000856083,0.000352621,0.000960596
2804,-0.000100005,-0.000176325,0.000134487,-3.54162E-05,-0.000227824,0.00079995,0.000271719,0.000988141
2805,-8.49702E-05,-0.000160497,0.000102605,-4.55975E-05,-0.000227355,0.000918895,0.000356816,0.000972416
2806,-1.00695E-05,-6.49244E-05,0.000135925,-2.3805E-06,-0.000198156,0.000892289,0.000446159,0.000943292
2807,2.80999E-05,1.15894E-05,0.000125181,2.02395E-05,-2.58871E-05,0.000719033,0.000401095,0.000720844
2808,7.60592E-05,0.000096757,0.000183202,0.000163373,7.97436E-05,0.000747129,0.000367757,0.000641909
2809,9.29646E-05,5.10774E-05,0.000120498,8.05929E-05,4.41818E-06,0.000685129,0.000299189,0.000637494
2810,4.46737E-05,4.50425E-05,-1.81646E-05,3.11397E-05,-1.15186E-05,0.000569105,0.000151571,0.000515066
2811,-2.64488E-07,1.40779E-05,-5.74589E-05,-2.21692E-05,-3.50252E-05,0.000466462,9.62131E-05,0.000417884
2812,2.88339E-06,6.15792E-06,-4.51729E-05,-2.47695E-05,-5.53466E-05,0.000461437,8.27163E-05,0.000416599
2813,6.31176E-05,-6.23987E-06,5.66691E-05,4.12203E-05,-3.91789E-05,0.000628915,0.000225253,0.000691384
2814,1.80528E-05,-2.19234E-05,0.000150703,2.91094E-05,-5.11557E-05,0.000620276,0.000281315,0.000719119
2815,-4.34742E-05,-9.02712E-05,0.000100929,1.47149E-05,-0.00012552,0.000525475,0.000192408,0.000503659
2816,-4.58472E-05,7.62939E-06,-7.61151E-05,1.00061E-05,-1.112E-05,2.34805E-05,6.48163E-05,2.17557E-06
2817,-3.91155E-07,-2.79695E-05,1.32248E-06,-3.91901E-06,3.9611E-05,-2.07424E-05,-1.71735E-06,-1.40704E-05
2818,2.02656E-06,-1.0468E-06,1.99676E-06,7.1526E-07,1.53407E-05,-6.07594E-06,-6.0089E-06,-3.49879E-05
2819,1.56835E-06,-3.48315E-06,-8.56815E-07,3.59117E-06,-5.97164E-06,-2.3097E-07,-2.68221E-06,-4.60073E-05
2820,2.12863E-05,-1.21817E-06,2.17557E-05,1.69799E-05,2.04885E-07,2.3488E-05,1.76392E-05,-2.85879E-05
2821,1.96807E-05,5.19678E-06,2.07014E-05,1.66893E-05,1.76951E-06,2.80105E-05,1.75536E-05,-3.20561E-05
2822,1.78739E-05,-7.1525E-07,1.46888E-05,1.43498E-05,-7.7635E-06,2.28137E-05,1.51396E-05,-3.41386E-05
2823,3.85568E-06,-2.48812E-05,-6.42241E-06,-8.34465E-07,-1.131E-05,-1.18092E-06,7.3351E-06,-2.96943E-05
2824,-6.90222E-05,-4.91515E-05,-2.05711E-05,4.09894E-05,-5.52721E-05,0.000559743,0.000302114,-5.56894E-05
2825,7.25947E-05,1.72294E-05,-1.70805E-05,5.58681E-05,0.000134297,0.000871323,0.000556056,0.000589024
2826,2.57194E-05,-1.82873E-05,5.09692E-05,9.50245E-05,-7.10973E-05,0.001091413,0.000553817,0.000971135
2827,-0.000128861,-0.000154898,5.32125E-05,-5.1934E-05,-0.000265282,0.000854504,0.000306804,0.000918135
2828,-0.000116624,-0.00015581,7.6052E-05,-4.31423E-05,-0.000260856,0.000810583,0.000270642,0.00095965
2829,-5.32047E-05,-0.000138696,6.7573E-05,-3.88247E-05,-0.000254914,0.000932366,0.000370473,0.000946556
2830,-5.34951E-05,-7.99001E-05,9.57174E-05,-3.42431E-05,-0.000262588,0.000828128,0.000350971,0.000896741
2831,-1.45548E-05,-2.31415E-05,0.00010591,4.51878E-05,-9.91374E-05,0.00066106,0.00029853,0.000633359
2832,7.6629E-06,7.5467E-05,0.000160955,0.000190523,-3.69028E-05,0.000693448,0.000288438,0.000558913
2833,6.88059E-06,0.000109613,0.000204217,0.000148471,-2.08691E-05,0.000743523,0.00029606,0.000573561
2834,1.28932E-05,9.51439E-05,0.000169996,0.000129715,-2.95043E-05,0.000746444,0.000280682,0.000624076
2835,1.02148E-05,3.01414E-05,0.000133053,0.000128694,-8.23326E-05,0.000747893,0.000279788,0.000616018
2836,-1.16974E-05,-4.77062E-05,6.30878E-05,-3.80054E-05,-0.000100933,0.00066521,0.000229731,0.000851404
2837,-5.10883E-05,-7.02218E-05,0.00011826,-2.63302E-05,-0.000173494,0.000777602,0.000250518,0.001168993
2838,-4.99858E-05,-4.4644E-05,0.000107124,2.9775E-07,-0.000155829,0.000701629,0.000155125,0.001245677
2839,-7.291E-06,-0.000102133,3.99087E-05,-4.99865E-05,-0.000210386,0.000791509,0.00025953,0.001244899
2840,0.000113044,7.25202E-05,2.70568E-05,5.55813E-05,-0.000137031,0.000855442,0.000453874,0.001090378
2841,3.40679E-05,6.71894E-05,-2.6114E-06,-2.55331E-05,4.2915E-06,0.000651643,0.000285104,0.000550699
2842,6.39625E-06,0.000141546,-3.82663E-05,3.26447E-05,0.000111021,0.000822395,0.00027141,0.000496276
2843,-0.000188157,-5.78612E-05,-0.000114985,-8.68737E-06,8.33497E-05,0.000721239,0.000105731,0.000272177
2844,-0.000246171,-7.67298E-05,-0.000100385,2.76193E-05,5.85951E-05,0.000600945,9.64925E-05,0.000202868
2845,-0.000262789,-7.32132E-05,-5.76936E-05,4.73186E-05,-2.44193E-05,0.000788003,8.17887E-05,0.000224523
2846,-6.41458E-05,6.12885E-05,8.59686E-05,0.000201292,1.32918E-05,0.000889026,0.000288062,0.000259131
2847,-1.73896E-05,-3.63552E-05,-1.8172E-05,3.04282E-05,0.000104573,0.000761308,0.000368506,0.000180345
2848,5.3869E-06,-4.45535E-06,-1.9331E-06,3.76592E-05,-0.000150833,0.001022179,0.000535995,0.000646304
2849,2.0694E-05,-2.70605E-05,3.07675E-05,6.1721E-05,-6.81353E-05,0.001107257,0.000534773,0.000736334
2850,3.2011E-05,-1.1206E-05,5.5131E-05,8.93065E-05,8.22915E-05,0.000967503,0.000515293,0.000883792
2851,-4.4603E-05,-0.000168551,-1.50245E-05,-8.65985E-05,-3.04845E-05,0.000767004,0.000302207,0.001051892
2852,-8.8882E-05,-0.000151512,7.52955E-05,-7.00435E-05,-5.37675E-05,0.000717628,0.00027715,0.001132376
2853,-0.000141059,-0.000172828,6.68912E-05,-0.000102509,-0.000239153,0.00078449,0.000240624,0.000930115
2854,-8.2269E-05,-0.000156615,4.96955E-05,-4.66665E-05,-0.000254922,0.000922915,0.000355795,0.000942562
2855,-4.51282E-05,-7.58954E-05,0.000086315,-3.7726E-05,-0.00023948,0.000837561,0.000346944,0.000969674
2856,-3.18996E-05,-6.78636E-05,8.10473E-05,-3.78193E-05,-0.000210062,0.000696193,0.000321068,0.000752166
2857,-1.11981E-05,-4.09334E-05,0.000102364,5.08391E-05,-0.000102866,0.00065998,0.00029638,0.000668593
2858,-1.80006E-05,-4.6961E-05,8.83416E-05,7.64542E-05,-0.000123918,0.000608128,0.000238065,0.00063353
2859,-7.86415E-06,-5.05039E-05,8.60467E-05,3.28607E-05,-0.000135101,0.000642046,0.000268694,0.000742864
2860,1.69948E-05,-2.30781E-05,5.70492E-05,-5.3904E-06,-0.000194676,0.000807293,0.000301223,0.001030095
2861,-3.98195E-05,-7.8462E-05,0.000119035,-2.14275E-05,-0.000186972,0.000725429,0.000204008,0.001130868
2862,-5.21168E-05,-7.08885E-05,0.000094317,-1.76242E-05,-0.000183515,0.000687636,0.000149067,0.001235042
2863,-4.4409E-05,-0.000122323,8.288E-05,-3.30585E-05,-0.000225026,0.000789956,0.000217088,0.001206663
2864,6.3535E-05,3.00295E-05,9.29498E-05,9.745E-05,-0.000111975,0.00098085,0.000470836,0.001161289
2865,-2.57405E-06,-3.1217E-06,3.88586E-05,4.95949E-05,-0.000138119,0.000970911,0.000470098,0.000809997
2866,-6.21385E-06,-4.64879E-05,1.83395E-05,2.79881E-05,3.10765E-05,0.000842955,0.000436123,0.000466328
2867,1.10791E-05,-8.2314E-05,-1.45734E-05,3.0399E-06,6.7044E-05,0.000740819,0.000322543,0.000309046
2868,1.53668E-05,-0.000167109,-1.38804E-05,2.13609E-05,6.44252E-05,0.000708118,0.0002467,0.000175007
2869,-1.00285E-05,-0.000164825,5.8301E-06,0.000047382,4.16078E-05,0.000754695,0.000283387,0.000170089
2870,-2.39905E-06,-0.000177216,-2.87369E-05,4.15668E-05,0.000121992,0.000797946,0.0003433,0.000215299
2871,3.23504E-05,-2.09512E-05,-5.067E-07,5.65871E-05,0.000163823,0.000914566,0.000531621,0.000401106
2872,-3.83632E-05,-4.32619E-05,2.75297E-05,1.06434E-05,-0.000105299,0.001071267,0.000519805,0.000651285
2873,-2.235E-06,-7.2535E-05,4.0591E-05,3.12067E-05,-3.41905E-05,0.001137756,0.000509914,0.000782434
2874,-9.1865E-06,-3.5971E-05,8.07755E-05,7.1019E-05,1.50765E-05,0.000988395,0.000497777,0.000894375
2875,1.5835E-06,-0.000122767,4.23415E-05,-2.45575E-05,3.6802E-05,0.000875734,0.000371333,0.001094465
2876,-7.4215E-05,-0.000133447,6.4589E-05,-6.0886E-05,-8.20602E-05,0.000741348,0.00029206,0.001069707
2877,-0.000128321,-0.000159085,5.76155E-05,-6.615E-05,-0.000221986,0.000843942,0.000260979,0.000932261
2878,-5.40502E-05,-0.000137187,4.3992E-05,-1.88835E-05,-0.00022956,0.000951722,0.000410468,0.000938285
2879,-2.1532E-06,-5.71199E-05,0.000103444,-4.49265E-06,-0.000211142,0.000886232,0.000450119,0.000969369
2880,-1.40406E-05,-5.74105E-05,4.67338E-05,-5.46649E-05,-0.000189316,0.000696853,0.00034919,0.000726316
2881,3.17506E-05,-6.2734E-06,0.000107136,4.47258E-05,-3.04505E-05,0.000677235,0.000346728,0.00068954
2882,4.65997E-05,-3.79644E-05,7.48746E-05,5.65312E-05,-3.72492E-05,0.000644509,0.00027746,0.000656679
2883,3.57255E-05,-3.83184E-05,5.4717E-05,4.43198E-05,-5.92731E-05,0.000632897,0.000273518,0.000662565
