01-18 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-18 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-18 06:00:00+01:00,0.0,0.0,0.1715114147333865,0.0,0.0,0.0,0.0,0.0,0.13702089804743092,0.0,0.0,0.0,0.364514309432,0.1715114147333865,0.0,0.0,0.0,0.1715114147333865,0.0,0.0,0.0
01-18 07:00:00+01:00,0.0,0.0,0.22135751789590596,0.32774844859999985,0.12244229073157714,0.0,0.0,0.0,0.21226590387154248,0.0,0.0,0.0,0.0,0.22135751789590596,0.0,0.0,0.0,0.22135751789590596,0.0,0.0,0.0
01-18 08:00:00+01:00,0.0,0.02377414945890599,0.22043640219151373,0.1790239000526438,0.0,0.0,0.062499999999999986,0.0,0.0,0.062499999999999986,0.0,0.0,0.7139567478689048,0.22043640219151373,0.0,0.062499999999999986,0.16775172226873733,0.22043640219151373,0.05547324890761248,0.0,0.0
01-18 09:00:00+01:00,0.0,0.0,0.2165309087799714,0.4841975875349709,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.2165309087799714,0.0,0.0625,0.10098370943724268,0.21653090877997141,0.02940139203689799,0.13382707169174257,0.0
01-18 10:00:00+01:00,0.0,0.0,0.21018205392403533,0.0,0.0,0.0,0.0,0.0,0.07735949535816497,0.0869147263904181,0.0,0.0,0.490597783503998,0.21018205392403533,0.0,0.0,0.0,0.21018205392403533,0.0,0.15024337042031788,0.0
01-18 11:00:00+01:00,0.0,0.0,0.20061854218627073,0.0,0.0,0.0,0.0,0.0,0.06860740920850888,0.04165660298673954,0.0,0.0,0.4168135242479998,0.20061854218627073,0.0,0.0,0.0,0.20061854218627073,0.0,0.13658299312443645,0.0
01-18 12:00:00+01:00,0.0,0.0,0.1989880931701682,0.0,0.0,0.0,0.0,0.0,0.06493389653662868,0.023983518086390307,0.0,0.0,0.44282899819199834,0.1989880931701682,0.0,0.0,0.0,0.1989880931701682,0.0,0.17284877332351356,0.0
01-18 13:00:00+01:00,0.0,0.0,0.2096169918695412,0.0,0.0,0.0,0.0,0.0,0.11107865078095744,0.0060958765858671465,0.0,0.0,0.6101546498400013,0.2096169918695412,0.0,0.0,0.0,0.20961699186954091,0.0,0.2733526686658694,0.0
01-18 14:00:00+01:00,0.0,0.0,0.22447876877808293,0.0,0.0,0.24341039818772625,0.0,0.0,0.09153866637520539,0.0,0.0,0.0,0.8142895709040002,0.22447876877808293,0.0,0.08545975497403678,0.0,0.2244787687780829,0.0,0.3840545763067461,0.0
01-18 15:00:00+01:00,0.0,0.0,0.2301654559434927,0.4906981056482156,0.0,0.0,0.062499999999999944,0.0,0.04057947112860366,0.062499999999999944,0.0,0.0,0.0,0.2301654559434927,0.0,0.062499999999999944,0.0,0.2301654559434926,0.0,0.3729808599954342,0.0
01-18 16:00:00+01:00,0.0,0.0,0.22771377155360617,0.47607545701981424,0.0,0.0,0.0625,0.5222424369689468,0.0,0.0625,0.002240802312921883,0.08265064806274575,0.0,0.22771377155360617,0.0,0.06250000000000006,0.0,0.22771377155360573,0.0,0.269398358526456,0.0
01-18 17:00:00+01:00,0.0,0.0,0.2239137067235879,0.3684592169655023,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.2239137067235879,0.0,0.0625,0.3173085760680297,0.22391370672358824,0.03880188825730853,0.08326439388029261,0.0
01-18 18:00:00+01:00,0.0,0.0,0.2121165887801928,0.0,0.0,0.0,0.0,0.0,0.21759908352734667,0.0,0.0,0.0,0.45610390464399986,0.2121165887801928,0.0,0.0,0.0,0.21211658878019268,0.03222519913143266,0.07681317742173555,0.0
01-18 19:00:00+01:00,0.0,0.0,0.2035343001558303,0.0,0.0,0.0,0.0,0.0,0.2058261002058946,0.0,0.0,0.0,0.406325167516,0.2035343001558303,0.0,0.0,0.0,0.20353430015582996,0.0443503577582261,0.04100413880247089,0.0
01-18 20:00:00+01:00,0.10542678207685062,0.0,0.17666927163104318,0.0,0.0,0.0,0.0,0.0,0.13808939719202779,0.0,0.0,0.0,0.20687994017200106,0.17666927163104318,0.0,0.0,0.0,0.17666927163104318,0.0,0.0,0.0
01-18 21:00:00+01:00,0.11089047865473431,0.0,0.14629135982014763,0.0,0.0,0.0,0.0,0.0,0.035973770678398964,0.0,0.0,0.0,0.0,0.14629135982014763,0.0,0.0,0.0,0.14629135982014763,0.0,0.0,0.0
01-18 22:00:00+01:00,0.1053836857312707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259210990458598,0.0,0.0,0.0
01-18 23:00:00+01:00,0.11083862708247141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 00:00:00+01:00,0.06985000534589224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018072189448543288,0.0,0.0,0.0
01-19 07:00:00+01:00,0.0,0.0,0.2069187103454363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069187103454363,0.0,0.0,0.0,0.0352672997945892,0.0,0.0,0.0
01-19 08:00:00+01:00,0.0,0.0,0.20534249700967888,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.6203942320551263,0.20534249700967888,0.0,0.06249999999999978,0.05805625721207488,0.2053424970096791,0.06143970390426789,0.16067263278310984,0.0
01-19 09:00:00+01:00,0.0,0.0,0.21253478292511607,0.34763985486925264,0.0,0.0,0.0625,0.0,0.07844062353490278,0.0625,0.0,0.0,0.0,0.21253478292511607,0.0,0.0625,0.0,0.21253478292511646,0.044838818690033096,0.2789722553420466,0.0
01-19 10:00:00+01:00,0.0,0.0,0.21678245835840215,0.0,0.0,0.25493262014551354,0.0,0.0,0.16895987014286495,0.017879320639427286,0.0,0.0,0.7945545880879998,0.21678245835840215,0.0,0.0,0.0,0.2167824583584022,0.016040212730405245,0.4127047549136196,0.0
01-19 11:00:00+01:00,0.0,0.0,0.21128905753633598,0.0,0.0,0.26315684449762444,0.0,0.0,0.156757390246218,0.0,0.0,0.0,0.5179926120199998,0.21128905753633598,0.0,0.0,0.0,0.21128905753633598,0.0,0.17067868904702344,0.0
01-19 12:00:00+01:00,0.0,0.0,0.20861469526754894,0.0,0.0,0.0,0.0,0.0,0.20730199531570667,0.0,0.0,0.0,0.32788957518000106,0.20861469526754894,0.0,0.0,0.0,0.20861469526754894,0.0,0.0,0.0
01-19 13:00:00+01:00,0.0,0.0,0.21301237544197305,0.0,0.0,0.0,0.0,0.0,0.2019426403821352,0.0,0.0,0.0,0.3239011666400007,0.21301237544197305,0.0,0.0,0.0,0.21301237544197305,0.0,0.0,0.0
01-19 14:00:00+01:00,0.0,0.0,0.20947826962206606,0.0,0.0,0.2658677928779476,0.0,0.0,0.14913503820520882,0.0,0.0,0.0,0.5204838636599999,0.20947826962206606,0.0,0.0,0.0,0.20947826962206628,0.0,0.18455400145859602,0.0
01-19 15:00:00+01:00,0.0,0.0,0.20099401715438914,0.0,0.0,0.27856965061857375,0.0,0.0,0.07436340870506986,0.02815370122033419,0.0,0.0,0.5875849131920005,0.20099401715438914,0.0,0.0,0.0,0.20099401715438903,0.0,0.3049938461815016,0.0
01-19 16:00:00+01:00,0.0,0.0,0.20271694728067358,0.0,0.0,0.0,0.06250000000000006,0.0,0.0,0.06250000000000006,0.0,0.0,0.6533120441425986,0.20271694728067358,0.0,0.06249999999999992,0.0014440805484344788,0.20271694728067335,0.006432671120399556,0.19793545534206214,0.0
01-19 17:00:00+01:00,0.0,0.0,0.2080753251383984,0.0,0.0,0.0,0.06250000000000006,0.0,0.01696749006825851,0.06250000000000006,0.0,0.08173592727833101,0.5255006305854195,0.20807532513839844,0.0,0.06250000000000006,0.0,0.20807532513839844,0.0,0.0652215495975863,0.0
01-19 18:00:00+01:00,0.04275770674943565,0.0,0.1772727515183199,0.0,0.0,0.0,0.0,0.0,0.1464900193440044,0.0,0.0,0.0,0.1870289524560004,0.1772727515183199,0.0,0.0,0.0,0.1772727515183199,0.0,0.0,0.0
01-19 19:00:00+01:00,0.07236033680181657,0.0,0.17401670444344686,0.0,0.0,0.0,0.0,0.0,0.14255807570434492,0.0,0.0,0.0,0.186421422712,0.17401670444344686,0.0,0.0,0.0,0.17401670444344686,0.0,0.0,0.0
01-19 20:00:00+01:00,0.09305859588844435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815839111325894,0.0,0.0,0.0
01-19 21:00:00+01:00,0.08513872510706333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17540618249372625,0.0,0.0,0.0
01-19 22:00:00+01:00,0.0669057500570898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046702280688809696,0.0,0.0,0.0
01-19 23:00:00+01:00,0.05800768553969118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 00:00:00+01:00,0.02928274064231751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 08:00:00+01:00,0.0,0.0,0.17288678873372865,0.0,0.0,0.0,0.0,0.0,0.033782876324790385,0.01676966509396657,0.0,0.0,0.065609962423997,0.17288678873372865,0.0,0.0,0.0,0.17288678873372865,0.04466854530478391,0.0,0.0
01-20 09:00:00+01:00,0.0,0.0,0.17153126116936068,0.0,0.0,0.0,0.0,0.0,0.04301944507691436,0.01873474515334232,0.0,0.0,0.1171846359679998,0.17153126116936068,0.0,0.0,0.0,0.17153126116936077,0.04097563582773522,0.019820012092246597,0.0
01-20 10:00:00+01:00,0.0,0.0,0.1707544167221844,0.0,0.0,0.0,0.0,0.0,0.10483460897210695,0.0,0.0,0.0,0.20622965006400099,0.1707544167221844,0.0,0.0,0.0,0.1707544167221844,0.020285211566357146,0.1137488915636593,0.0
01-20 11:00:00+01:00,0.0,0.0,0.16788749012609738,0.0,0.0,0.328133757556882,0.0,0.0,0.07828310739942074,0.0,0.0,0.0,0.29806606725999957,0.16788749012609816,0.0,0.0,0.0,0.16788749012609816,0.0038321699250188986,0.2236091017948818,0.0
01-20 12:00:00+01:00,0.0,0.0,0.166915509569721,0.0,0.0,0.3295889191990883,0.0,0.0,0.08585716160078802,0.0,0.0,0.0,0.22054430955999949,0.166915509569721,0.0,0.0,0.0,0.16691550956972123,0.0,0.15219799108748913,0.0
01-20 13:00:00+01:00,0.0,0.0,0.16602213854770453,0.0,0.0,0.3309263937349396,0.0,0.0,0.08031376262261253,0.0,0.0,0.0,0.17415750671999985,0.16602213854770453,0.0,0.0,0.0,0.16602213854770453,0.0,0.11142763284934079,0.0
01-20 14:00:00+01:00,0.0,0.0,0.16524621861320254,0.0,0.0,0.33208803109352947,0.0,0.0,0.07695308311851241,0.0,0.0,0.0,0.23588288793199935,0.16524621861320254,0.0,0.0,0.0,0.1652462186132022,0.0,0.17803106721082151,0.0
01-20 15:00:00+01:00,0.0,0.0,0.1688354255972293,0.0,0.0,0.0,0.0,0.0,0.10085340996697839,0.0,0.0,0.0,0.1551633557199992,0.1688354255972293,0.0,0.0,0.0,0.16883542559722908,0.0,0.07474690989506283,0.0
01-20 16:00:00+01:00,0.0,0.0,0.17486244982329113,0.0,0.0,0.0,0.0,0.0,0.04045410588574129,0.0,0.0,0.0,0.112665656415999,0.17486244982329113,0.0,0.0,0.0,0.17486244982329113,0.010919972849166534,0.0,0.0
01-20 17:00:00+01:00,0.0,0.0,0.18224532539877014,0.0,0.0,0.0,0.0,0.0,0.020893540941850752,0.04197118600582252,0.0,0.0,0.01569895636799723,0.18224532539877014,0.0,0.0,0.0,0.18224532539877014,0.030008523950392375,0.0,0.0
01-20 18:00:00+01:00,0.018131384349632476,0.0,0.28027030856127627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 19:00:00+01:00,0.04878996129318762,0.0,0.16132587517900498,0.0,0.0,0.0,0.0,0.0,0.10121636697733999,0.0,0.0,0.0,0.0,0.16132587517900498,0.0,0.0,0.0,0.16132587517900498,0.0,0.0,0.0
01-20 20:00:00+01:00,0.07761131516134337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142347567810095,0.0,0.0,0.0
01-20 21:00:00+01:00,0.08674864163678364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025804144148690415,0.0,0.0,0.0
01-20 22:00:00+01:00,0.07821610934239978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20 23:00:00+01:00,0.05426254978383425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21 06:00:00+01:00,0.0,0.0,0.15530127519358694,0.0,0.0,0.0,0.0,0.0,0.07964698030545933,0.0,0.0,0.0,0.195755266552,0.15530127519358694,0.0,0.0,0.0,0.15530127519358694,0.0,0.0,0.0
01-21 07:00:00+01:00,0.0,0.0,0.0,0.4207831914659734,0.0,0.1526753521211901,0.0,0.0,0.15267535212118966,0.0,0.0,0.0,0.6326653474813511,0.0,0.1526753521211901,0.0,0.0,0.07016020316493393,0.0,0.0,0.0
01-21 08:00:00+01:00,0.0,0.0,0.0,0.38088989557002395,0.0,0.16861948613333277,0.062499999999999986,0.0,0.16861948613333366,0.062499999999999986,0.0,0.30397198795198277,0.38088989557002395,0.0,0.16861948613333277,0.062499999999999986,0.4170491867182612,0.14172713137780457,0.0,0.4537861808399999,0.38088989557002395
01-21 09:00:00+01:00,0.0,0.0,0.0,0.3910102485600888,0.0,0.16853362766666669,0.06250000000000006,0.0,0.16853362766666669,0.06250000000000006,0.0,0.11919546068576432,0.3910102485600888,0.0,0.16853362766666669,0.06250000000000006,0.24344340144370868,0.14675863313396986,0.0,0.5498196291840001,0.3910102485600888
01-21 10:00:00+01:00,0.0,0.0,0.2680881401672972,0.3674360743866665,0.0,0.16575656090857382,0.06556873516983802,0.0,0.16575656090857427,0.06556873516983802,0.0,0.0,0.3674360743866665,0.0,0.16575656090857382,0.06556873516983802,0.07424378409668476,0.0,0.0,0.32514276692222055,0.3674360743866665
01-21 11:00:00+01:00,0.0,0.0,0.0,0.349256956110203,0.0,0.16049127635771665,0.07060578574729826,0.0,0.1604912763577171,0.07060578574729826,0.0,0.0,0.349256956110203,0.0,0.16049127635771665,0.07060578574729826,0.0,0.1231960278811346,0.0,0.15085779481600015,0.349256956110203
01-21 12:00:00+01:00,0.0637518845652269,0.0,0.19753125857931875,0.3475211383822222,0.0,0.1662942473111111,0.0,0.0,0.16629424731111112,0.054529095627743454,0.0,0.0,0.3475211383822222,0.0,0.1662942473111111,0.0,0.0,0.0,0.0,0.13628830740736508,0.3475211383822222
01-21 13:00:00+01:00,0.04486166964541059,0.0,0.17331770419793646,0.3423753993422225,0.0,0.16642253460000012,0.0,0.0,0.16642253459999998,0.034288518945701105,0.0,0.0,0.3423753993422225,0.0,0.16642253460000012,0.0,0.0,0.0,0.0,0.08748747711026961,0.3423753993422225
01-21 14:00:00+01:00,0.0,0.0,0.0,0.34756223728292435,0.0,0.15771961582385519,0.07389229158129207,0.0,0.15771961582385519,0.07389229158129207,0.0,0.0,0.34756223728292435,0.0,0.15771961582385519,0.07389229158129207,0.0,0.12142299805753765,0.0,0.13386091996000005,0.34756223728292435
01-21 15:00:00+01:00,0.0,0.0,0.2613576156007704,0.10381961041000021,0.0,0.1881987142161876,0.0,0.0,0.1881987142161876,0.044645224516580775,0.0,0.0,0.9999999999999998,0.2613576156007704,0.09349143814334315,0.0,0.0,0.26135761560077037,0.0,0.5455543060269331,0.0
01-21 16:00:00+01:00,0.027681947128131153,0.0,0.2428446692266136,0.6057856710883752,0.0,0.0,0.06250000000000001,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.24284466922661374,0.0,0.06250000000000001,0.10996116952789863,0.24284466922661374,0.0,0.39391194508752325,0.0
01-21 17:00:00+01:00,0.0,0.0,0.22685461832818543,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.7709109905207412,0.22685461832818543,0.0,0.06249999999999992,0.06777118609279081,0.22685461832818565,0.027541942999250047,0.09068429216166829,0.0
01-21 18:00:00+01:00,0.0,0.0,0.20764436157743682,0.16771468079999996,0.0055144558984655395,0.0,0.0,0.0,0.20671192469483213,0.0,0.0,0.0,0.0,0.20764436157743682,0.0,0.0,0.0,0.20764436157743682,0.0,0.0,0.0
01-21 19:00:00+01:00,0.0,0.0,0.1911141738704305,0.0,0.0,0.0,0.0,0.0,0.15739286120970664,0.0,0.0,0.0,0.10907740899999901,0.1911141738704305,0.0,0.0,0.0,0.1911141738704305,0.0,0.0,0.0
01-21 20:00:00+01:00,0.0,0.0,0.17868405183841762,0.0,0.0,0.0,0.0,0.0,0.11083320791911337,0.0,0.0,0.0,0.0,0.17868405183841762,0.0,0.0,0.0,0.17868405183841762,0.0,0.0,0.0
01-21 21:00:00+01:00,0.0,0.0,0.17145256891839256,0.0,0.0,0.0,0.0,0.0,0.0843992659214167,0.0,0.0,0.0,0.0,0.17145256891839256,0.0,0.0,0.0,0.17145256891839256,0.0,0.0,0.0
01-21 22:00:00+01:00,0.09418964306299302,0.0,0.15570016965148936,0.0,0.0,0.0,0.0,0.0,0.006729899392672066,0.0,0.0,0.0,0.0,0.15570016965148936,0.0,0.0,0.0,0.15570016965148936,0.0,0.0,0.0
01-21 23:00:00+01:00,0.07747631609291633,0.0,0.2528414735506047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048735738368752946,0.0,0.0,0.0
01-22 00:00:00+01:00,0.035125541034001964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-22 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-22 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-22 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-22 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-22 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-22 06:00:00+01:00,0.0,0.0,0.1682554717447069,0.0,0.0,0.0,0.0,0.0,0.11988750851840924,0.0,0.0,0.0,0.21967584236399984,0.1682554717447069,0.0,0.0,0.0,0.1682554717447069,0.0,0.0,0.0
01-22 07:00:00+01:00,0.0,0.0,0.2190870972413248,0.3008985178,0.10272919978596007,0.0,0.0,0.0,0.08519559537556623,0.0,0.0,0.0,0.0,0.2190870972413248,0.2514823226271501,0.0,0.0,0.2190870972413248,0.0,0.0,0.0
01-22 08:00:00+01:00,0.0,0.0,0.2203300487336024,0.1432576241574548,0.0,0.0,0.06250000000000004,0.0,0.0,0.06250000000000004,0.0,0.0,0.7318643174790314,0.2203300487336024,0.0,0.06250000000000004,0.36626569986847834,0.2203300487336024,0.08517845931462616,0.07795537775442174,0.0
01-22 09:00:00+01:00,0.0,0.0,0.22021352179243325,0.5302288096333789,0.0,0.0,0.062499999999999944,0.0,0.0,0.062499999999999944,0.0,0.0,0.0,0.22021352179243325,0.0,0.062499999999999944,0.27059764496732774,0.2202135217924334,0.05169720125704972,0.1382222667238998,0.0
01-22 10:00:00+01:00,0.0,0.0,0.22518625190527408,0.0,0.0,0.0,0.0625,0.3520048721095853,0.0,0.0625,0.0,0.0,0.8750966194696703,0.22518625190527408,0.0,0.06250000000000006,0.0,0.2251862519052743,0.020597331150464346,0.20722914631547107,0.0
01-22 11:00:00+01:00,0.0,0.0,0.2361841516997203,0.5377520940566479,0.0,0.0,0.0625,0.1963218016602711,0.0,0.0625,0.0,0.014399508685029275,0.0,0.2361841516997203,0.0,0.06249999999999978,0.0,0.2361841516997205,0.0,0.3140810200414846,0.0
01-22 12:00:00+01:00,0.0,0.0,0.24999256416311155,0.5882940003203176,0.0,0.0,0.06250000000000006,0.0,0.08616789433315009,0.06250000000000006,0.0,0.0,0.0,0.24999256416311155,0.0,0.06250000000000006,0.0,0.24999256416311116,0.0,0.42250063928400183,0.0
01-22 13:00:00+01:00,0.0,0.0,0.34555841746409266,0.8018167907213638,0.0,0.0,0.0625,0.0,0.10863945202600356,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.24294158253590736,0.0,0.5056445765359998,0.00075752061263612
01-22 14:00:00+01:00,0.0,0.0,0.46936556979922783,0.5999086879188713,0.0,0.0,0.062499999999999944,0.0,0.05391359690197689,0.062499999999999944,0.0,0.0,0.0,0.0,0.0,0.062499999999999944,0.0,0.11913443020077219,0.0,0.498889767176,0.2162029668751287
01-22 15:00:00+01:00,0.03658881076723969,0.0,0.0,0.38433512393866676,0.0,0.0,0.06249999999999999,0.0,0.16005113144343833,0.06249999999999999,0.0,0.0,0.38433512393866676,0.0,0.21874023975656165,0.06249999999999999,0.3074195482836394,0.1601889161737452,0.0,0.5029569674480001,0.38433512393866676
01-22 16:00:00+01:00,0.0,0.0,0.0,0.3844975163645745,0.0,0.1695217578666668,0.06249999999999997,0.0,0.16952175786666634,0.06249999999999997,0.0,0.08732988374243984,0.3844975163645745,0.0,0.1695217578666668,0.06249999999999997,0.35908617626545936,0.14383227963196588,0.0,0.4883259299960001,0.3844975163645745
01-22 17:00:00+01:00,0.0,0.0,0.0,0.3727825385723482,0.0,0.16648814190715466,0.06250000000000006,0.0,0.16648814190715366,0.06250000000000006,0.21022767720591867,0.0,0.3727825385723482,0.0,0.16648814190715466,0.06250000000000006,0.0,0.13696163328219324,0.03451739477888474,0.376131405632,0.3727825385723482
01-22 18:00:00+01:00,0.04060038264306354,0.0,0.0,0.49226957825841344,0.0,0.1619797023731544,0.0,0.0,0.16197970237315418,0.0,0.0,0.0,0.49226957825841344,0.0,0.1619797023731544,0.0,0.0,0.0,0.0,0.0,0.0670732619549832
01-22 19:00:00+01:00,0.0711333562506804,0.0,0.0,0.42793958734291915,0.0,0.1660598453300528,0.0,0.0,0.16605984533005236,0.0,0.0,0.0,0.42793958734291915,0.0,0.1660598453300528,0.0,0.0,0.0,0.0,0.0,0.18118709670535066
01-22 20:00:00+01:00,0.0,0.0,0.18327777397943912,0.0,0.0,0.0,0.0,0.0,0.1638380497903663,0.0,0.0,0.0,0.4786649483279991,0.18327777397943912,0.0,0.0,0.0,0.18327777397943912,0.04740447444829843,0.0,0.0
