LoadLevel,Network_Line_Out_bus004_bus011_cac1,Network_Line_Out_bus005_bus006_cac1,Network_Line_Out_bus006_bus007_cac1,Network_Line_Out_bus008_bus005_cac1,Network_Line_Out_bus011_bus013_cac1,Network_Line_Out_bus012_bus016_cac1,Network_Line_Out_bus015_bus033_cac1,Network_Line_Out_bus017_bus113_cac1,Network_Line_Out_bus025_bus027_cac1,Network_Line_Out_bus026_bus030_cac1,Network_Line_Out_bus030_bus038_cac1,Network_Line_Out_bus033_bus037_cac1,Network_Line_Out_bus054_bus056_cac1,Network_Line_Out_bus068_bus069_cac1,Network_Line_Out_bus069_bus077_cac1,Network_Line_Out_bus077_bus082_cac1,Network_Line_Out_bus080_bus099_cac1,Network_Line_Out_bus082_bus083_cac1,Network_Line_Out_bus092_bus093_cac1,Network_Line_Out_bus094_bus100_cac1,Network_Line_Out_bus099_bus100_cac1
03-04 09:00:00+01:00,7.17044E-05,0.020065117,1.07659E-05,-0.503856722,-0.009772099,-0.003447954,-0.000521222,3.401330258,0.342378203,1.033092638,-0.098406286,0.019543291,4.42E-04,0.062751845,4.347424435,0.802787936,101.4639613,2.674477406,4.817835953,5.659168574,100.5565924
03-04 10:00:00+01:00,0.000207043,-0.000328103,-6.39994E-05,0.05404125,0.000359994,-0.001587593,-0.005487431,5.193978492,0.387809749,2.606959686,-0.079022424,0.028258887,0.000306124,-0.084056722,2.821332817,0.517188957,104.0008395,2.025492611,3.626030139,5.670893899,102.4018805
03-04 11:00:00+01:00,-3.76137E-05,-8.1357E-05,-1.8205E-05,6.56888E-05,7.99361E-15,-0.000605826,-0.009273959,4.923527105,0.41495697,2.107376279,-0.062446714,0.02640137,0.000148704,-0.201322123,0.837288505,-0.012521017,101.4500462,-0.023811745,1.218308141,5.787356937,99.8621441
03-04 12:00:00+01:00,-1.67689E-05,-2.57336E-05,-5.74782E-06,-0.016753477,-9.32587E-15,0.000439368,-0.003875869,4.944441687,0.469274518,1.776299404,0.03570268,0.009784945,-2.54262E-05,-0.131020966,0.256143209,-0.137735478,100.2948128,0.181472597,-0.36575337,6.227123951,98.62851786
03-04 13:00:00+01:00,-1.9235E-05,-2.61766E-05,-6.59601E-06,-0.019051077,1.02141E-14,0.000569898,-0.003343726,4.982605322,0.484168321,1.724343273,0.038110768,0.009253616,-2.44512E-05,-0.130435706,0.188095415,-0.164977412,108.7945386,0.25389022,-0.366381282,6.31488389,106.9805679
03-04 14:00:00+01:00,1.77636E-15,1.77636E-15,1.42109E-14,-0.019788321,4.39648E-14,0.000723478,-0.002578384,5.008755452,0.502384776,1.659586634,0.056618142,0.007705181,-2.73638E-05,-0.131049367,0.151954893,-0.17828772,1.11E+02,0.257212796,-0.336201243,6.396773723,108.9667042
03-04 15:00:00+01:00,-1.74568E-06,-3.16792E-06,-6.84685E-07,-0.004071672,-4.30767E-14,-0.000402138,-0.000636238,5.075567935,0.482668646,1.670436138,0.050401937,0.006441625,-2.51932E-05,-0.1304553,0.145992155,-0.182727771,100.4591,0.291910507,-0.345187764,6.739197724,98.7865127
03-04 16:00:00+01:00,-3.64709E-05,-0.000159115,-2.43136E-05,0.003148735,-0.000681116,-0.001034936,0.001901647,5.097285846,0.474776548,1.665055073,0.032705553,0.005316836,-1.61623E-05,-0.11837082,0.108585065,-0.229297915,100.4532295,0.335457208,-0.420230217,6.942112552,98.78165449
03-04 17:00:00+01:00,4.55151E-05,0.582553499,6.13455E-06,-0.58715103,-0.270843026,-0.03217904,-0.147017966,2.564863631,0.313038269,-0.401338325,0.548152399,-0.182321369,0.000281657,-0.095101686,0.227878386,-0.195950491,102.9888187,0.291538083,-0.408427071,6.182645498,101.2686707
03-04 18:00:00+01:00,0.008700652,0.04446196,0.000736594,2.771698733,-0.008172744,0.0315083,-0.095403446,0.049056837,1.338644915,-1.340275935,9.517727984,0.068511386,0.00087405,0.425555763,0.810931378,-0.078736269,103.1589064,1.603457335,-0.568850823,6.260314487,101.3125408
03-04 19:00:00+01:00,0.01260038,0.045604819,-0.002807326,4.774070299,-0.025694535,0.01869147,-0.159095016,0.912411634,1.555710429,1.311890968,12.51945623,0.09800244,0.001463741,0.391902059,0.718972655,-0.166194755,84.34485921,0.533513613,-0.548740643,6.088097771,82.90150831
03-04 20:00:00+01:00,0.014299324,0.004977693,-0.003457048,5.231344204,-0.025483023,0.014949155,0.070385507,0.937988329,1.517032947,1.444385003,15.24796412,0.283239623,0.001963666,0.121090439,0.421995656,-0.24157458,76.02593211,0.328802959,-0.503703511,6.038071179,74.81981302
03-04 21:00:00+01:00,0.020410453,0.00013766,-0.002641616,4.973089093,-0.030518291,0.014962529,0.192177048,0.934519077,1.437342601,0.937430781,18.60817293,0.381292929,0.001981331,-0.162639159,0.180603465,-0.317322281,73.22096552,0.329383615,-0.435767393,6.60383624,72.05854199
03-04 22:00:00+01:00,0.024869128,-0.00040634,-0.00068846,4.055840081,-0.047040909,0.024128402,0.253227357,0.322470405,1.154197427,0.205391365,20.05726668,0.45874793,0.004451905,-0.490292026,0.08369654,-0.274099355,64.88480425,0.298889969,-0.379900321,6.869858153,63.78836129
03-04 23:00:00+01:00,0.036953632,0.128593205,0.00253275,5.725651011,-0.01423435,0.008042483,0.355702955,0.058727409,0.922737807,-0.157426825,20.59022634,0.652393624,0.003273503,-0.813629724,-0.071440999,0.017064465,57.79715433,0.028420063,0.000386256,4.054081036,56.96546523
03-05 00:00:00+01:00,0.033642293,0.111954662,0.003857957,7.941940297,-0.005157318,0.005901615,1.13831115,0.283782339,0.929363337,-0.068478875,20.54454976,1.448745841,0.002967904,-0.170218447,0.094583255,0.032204721,52.62472233,0.055770573,1.33227E-13,2.702163302,52.66604251
03-05 01:00:00+01:00,-7.10543E-14,0.000270189,-1.13687E-13,8.732401736,-0.000982875,-0.003053709,0.619198286,1.069527997,0.341140107,0.438007512,19.50454185,0.895762177,0.000773699,-0.052882227,0.034954435,0.000188349,75.86609851,0.034814528,-5.68434E-14,1.999465969,75.8657088
03-05 02:00:00+01:00,1.42109E-14,0.0003805,-2.55795E-13,7.367675714,0.000603786,-0.00407316,-0.055028726,0.848370627,0.270588584,-0.499274085,16.67748277,-0.002656951,0.000735514,-0.040059807,0.066894922,0.000694487,78.00017514,0.036048068,5.68434E-14,1.624961148,78.00017514
03-05 03:00:00+01:00,1.42109E-14,0.000415175,-2.98428E-13,6.573176636,0.001797227,-0.004992105,-0.0481271,0.676058383,0.284236731,-0.517782048,14.97599218,0.00184153,0.000741917,-0.029735387,0.041914102,0.000827902,78.88889522,0.034761921,0,1.528809665,78.88889522
03-05 04:00:00+01:00,2.84217E-14,0.000393995,-2.55795E-13,6.537064033,0.00194525,-0.004967172,-0.065537353,0.652638411,0.287883896,-0.520704788,14.73170668,-0.012989758,0.000622843,-0.036340477,0.018721068,0.000656957,89.46245779,0.029941561,2.84217E-14,2.039721154,89.46018506
03-05 05:00:00+01:00,-1.13687E-13,0.000435731,0,7.477040805,0.001771624,0.000249329,-0.117767338,0.770294451,0.271127371,-0.518305537,16.32727998,-0.059100799,0.000707575,-0.07831287,-0.003975921,-0.004919527,94.04120793,0.020835242,-8.52651E-14,3.61495597,92.59298109
03-05 06:00:00+01:00,0.030900183,0.14678798,0.003119211,5.928127539,-0.000340059,0.008264399,0.061603038,0.231087075,0.865145617,-0.258076002,16.40598951,0.178609113,0.001218978,0.254788282,0.125503495,-0.379435262,106.5183048,0.309222787,-0.38706762,7.323141897,104.8151069
03-05 07:00:00+01:00,0.022337648,0.09013766,-0.000482083,2.988094375,-0.023457788,0.012414289,0.026623347,0.433057827,0.827944044,-0.379469318,11.75764322,-0.075897206,0.001397137,0.624179934,0.376758049,-0.268236092,91.02338621,0.296269694,-0.481914268,6.31069491,89.57201394
03-05 08:00:00+01:00,0.007870192,0.04021557,-0.000302576,2.0864768,-0.004084815,0.010834793,0.10999686,-0.37242189,1.295731414,-1.651013569,8.374758383,-0.317846458,0.000928728,0.745174528,0.55587313,-0.206551085,100.1070212,0.301146666,-0.485520277,5.974460502,98.42374598
03-05 09:00:00+01:00,4.92873E-05,-0.000251127,1.09729E-05,0.01569419,-0.000646666,-0.006533681,0.003519993,4.738354133,0.379536611,2.529022895,-0.054099819,0.01539104,8.78631E-05,-0.000691831,0.344429917,-0.169308611,101.2815194,0.310398659,-0.422017748,5.658685821,99.52106627
03-05 10:00:00+01:00,-1.56773E-05,-2.64412E-05,-2.09755E-05,0.075949286,-0.003455114,-0.004888647,0.002217629,4.920813395,0.406702634,2.54892809,-0.022876544,0.019339071,7.28304E-05,-0.092786732,0.340125407,-0.166110122,95.99822371,0.330181854,-0.388342271,5.559907767,94.41186088
03-05 11:00:00+01:00,-3.8422E-05,-3.30026E-05,-1.43096E-05,0.016348809,-0.001806038,-0.003037502,-0.001850612,4.950401342,0.419154767,2.235507845,-0.035477421,0.020562407,7.27497E-05,-0.108380936,0.293126999,-0.158677268,90.66629713,0.346606716,-0.392831627,5.702965503,89.16919507
03-05 12:00:00+01:00,-4.91437E-05,-3.37101E-05,-1.43472E-05,-0.002674575,-1.42109E-14,-0.002037668,-0.00410556,5.040513869,0.419897869,1.967814788,-0.034719867,0.020534654,8.85506E-05,-0.124179191,0.229774075,-0.159095165,90.60264773,0.347027578,-0.399210909,5.975808574,89.10615412
03-05 13:00:00+01:00,-2.19458E-05,-2.19458E-05,-1.02232E-05,0.00096612,-6.92779E-14,-0.001947788,-0.005541088,5.259739214,0.426920916,1.893134913,-0.027192695,0.024508337,-0.000100743,-0.12328983,0.17782399,-0.147508853,92.14715224,0.353261118,-0.370192294,5.87452274,90.6239224
03-05 14:00:00+01:00,-4.44089E-15,-8.88178E-16,-3.06422E-14,0.017155672,-2.84217E-14,-0.002834746,-0.003002127,5.371129652,0.439566748,1.880582752,-0.025354889,0.023630424,-0.000105812,-0.102020561,0.182328202,-0.167223818,112.506854,0.384911652,-0.347593049,5.972751407,110.6415507
03-05 15:00:00+01:00,-0.000176005,-0.000273508,-7.39713E-05,0.073253409,-0.001627341,-0.00599074,0.002362676,5.522884894,0.43264999,1.893337565,0.004861787,0.021479738,-8.36743E-05,-0.059833624,0.229394341,-0.172266116,113.297499,0.383720058,-0.339936059,5.798600574,111.4203638
03-05 16:00:00+01:00,0.001725437,0.000182826,-6.78905E-05,0.139841862,0.000333591,-0.006004618,0.00714157,5.550437624,0.414432926,1.914325136,0.017491942,0.017231452,-1.2295E-05,-0.033418392,0.257233063,-0.177094168,112.885884,0.34287013,-0.339535534,5.781890724,111.0192632
03-05 17:00:00+01:00,8.618E-06,0.746842106,1.37606E-06,0.705584246,-0.062307531,-0.175210675,0.023196146,0.659799605,0.110025871,0.350102918,-0.016478184,0.030197217,3.60691E-05,0.034664424,0.019387278,0.021924744,115.6653939,3.507690884,-0.608640374,-1.696118003,115.6629658
03-05 18:00:00+01:00,9.90561E-07,5.4595E-05,1.03885E-06,0.672513362,0.003097493,-0.010799692,0.383654235,0.535658228,0.143907389,0.254850427,0.151691686,0.360691559,-0.000214817,0.754592691,0.986009687,0.17742777,118.7125056,3.032679953,-0.291327057,-1.949808422,118.8815076
03-05 19:00:00+01:00,0.000275611,-0.423075719,-5.23954E-05,3.829362451,-0.136342744,0.006407543,0.509143637,0.919342236,0.366279745,1.142311242,0.214243022,0.414555651,-0.000357648,1.172831328,1.147493389,0.185394625,113.703018,2.837980236,-0.426337671,-2.408094553,113.82882
03-05 20:00:00+01:00,-4.80806E-06,0.153750429,6.88941E-07,6.078070783,-1.207578373,-0.223880377,-1.072922552,1.661128765,1.19538351,2.122510103,1.198056662,-0.796648036,-0.000210711,1.612540659,1.062348946,-0.023190901,111.5576401,3.144006143,-0.389508856,-1.741862286,111.1266539
03-05 21:00:00+01:00,-3.36609E-06,-0.189554999,7.60026E-07,3.932014566,-0.58387725,0.007464427,-0.167133234,0.873880587,0.403593538,0.541377345,1.029213439,-0.09893847,-0.000413172,0.898120402,0.539100827,-0.022528235,95.05659277,1.601377159,-0.031410379,-0.641818779,94.52046755
03-05 22:00:00+01:00,0.00141983,-0.268602992,-0.000348434,2.173089583,-0.077877414,0.020697388,0.05037883,0.588076065,0.291619874,0.38574582,2.308766191,0.070299344,-0.000428183,0.370501093,0.226537179,0.017820887,86.56575234,2.871397233,-0.036820215,0.572721348,85.9951888
03-05 23:00:00+01:00,0.002846605,0.013289607,-0.000190431,0.809179171,-0.022277361,0.011026916,-0.125416167,0.220498925,0.244156728,0.112227161,6.984864033,-0.069167244,-0.000469962,0.168717643,0.06358329,0.023856777,116.9010598,3.0982378,-0.105529672,3.068600606,116.0613481
03-06 00:00:00+01:00,0.025399155,0.093217558,0.000753843,1.991979049,-0.010612001,-0.000632695,0.190492155,-0.023073114,0.877306257,-0.578989793,12.33742744,0.314780793,-0.000526097,1.00650879,-0.255096042,0.01044159,115.3478766,1.387762283,-0.000515762,4.663064024,114.3493793
03-06 01:00:00+01:00,0.029112813,0.10174438,0.00284471,4.541521172,-0.005124119,0.005467805,0.217408785,0.03338181,0.825661106,-0.361078192,13.57494933,0.331774861,-0.000135505,0.847620418,-0.591709822,-0.01053853,77.61538579,0.085197269,0.031576665,3.803130569,77.02587096
03-06 02:00:00+01:00,0.025172183,0.085509156,0.003212975,5.784837104,0.000370258,0.006699121,0.202526344,0.122222012,0.819441645,-0.183810018,13.89534966,0.309457064,0.000142296,0.804802055,-0.675891411,-0.010848674,75.85823255,0.075870488,0.034606635,3.47839382,75.59314757
03-06 03:00:00+01:00,0.026446621,0.129368055,0.003523401,6.574052759,0.003133901,0.008628329,0.205894842,0.375052222,0.886742453,0.275401625,13.90592531,0.309596392,0.000268671,0.824171344,-0.357788985,-0.008770455,77.09482598,0.057033965,0.059496454,3.533006138,76.70205046
03-06 04:00:00+01:00,0.001191996,0.004667115,0.000157697,5.608662538,0.002085971,0.002291167,-0.087575055,0.050504809,0.486446502,-0.351477496,12.02632732,-0.041887532,0.000301615,0.754886662,0.066279169,0.061391585,83.65360358,0.405292067,1.780845386,5.109456759,82.15408175
03-06 05:00:00+01:00,-5.39089E-06,0.000546093,-6.11383E-07,0.338836619,0.000742804,0.000998658,-0.143509621,-0.027483772,0.257900272,-0.474873595,4.617993176,-0.088696598,0.0004029,-0.031897968,0.104785796,0.109117031,89.02006045,0.447742594,3.886557802,1.360553709,88.20999935
03-06 06:00:00+01:00,2.50031E-05,0.000103369,1.02157E-06,0.234040178,0.00087398,-0.001663547,0.160563046,0.225327645,0.111637764,0.195188663,0.186320736,0.147318157,0.000417432,0.331555439,0.353601718,0.047533155,102.8931252,-0.022151872,6.723470401,0.409661875,102.6179776
03-06 07:00:00+01:00,2.94053E-08,0.001518143,-4.96848E-08,0.654970663,-0.009558413,0.001422552,0.182731013,0.424191771,0.099174342,1.88E-01,0.135152818,2.30E-01,4.18E-04,0.357717136,4.70E-01,3.49E-02,8.49E+01,-0.074989931,4.043263054,0.459699268,84.78743647
03-06 08:00:00+01:00,1.10736E-07,9.13872E-06,2.21511E-07,0.478328922,0.00027359,-0.002246313,0.089728194,0.521198884,0.078156046,0.116453071,0.109168699,0.181532527,3.36E-04,0.208261555,3.23E-01,0.029041248,88.28167735,-0.061910726,1.254045716,0.270797592,88.17732847
03-06 09:00:00+01:00,7.34045E-06,4.38012E-06,2.55624E-06,-5.4335E-05,-3.70074E-06,1.18065E-05,-0.000198563,0.10450356,0.000539245,0.002017904,0.08070787,-9.05E-04,-1.83E-05,0.036948142,3.86E-01,7.23E-02,8.92E+01,-0.00867691,-0.001319424,0.240223025,89.17599426
03-06 10:00:00+01:00,1.64414E-07,-3.47192E-06,4.69539E-08,1.572889275,-8.74145E-06,-3.081E-05,3.78914E-08,0.005950726,0.002008343,-0.005429781,0.003047065,2.05E-06,-1.34144E-05,2.87E-02,2.34E-01,0.008202579,8.80E+01,-0.023285377,-0.000715573,0.222763474,88.08558691
03-06 11:00:00+01:00,1.45467E-05,0.359275293,3.07526E-06,2.448159902,-0.07043904,-0.09589751,-1.106608725,1.474752888,0.143920681,0.698889825,1.518971467,2.196398562,4.23E-04,6.62E-03,0.504167407,0.138024972,84.58301076,0.045094493,0.220758439,0.287113772,84.68076907
03-06 12:00:00+01:00,-0.004669393,0.02611268,-0.000917279,1.45E-01,-8.85E-03,-1.87E-04,-0.059516535,5.24E+00,2.06E-01,4.277319836,2.33E-01,2.68E-01,-2.45E-04,9.57E-02,3.61E+00,8.09E-01,9.23E+01,2.872013035,1.855345657,3.910281744,91.62350139
03-06 13:00:00+01:00,-0.002543777,-0.001234078,-0.00044366,0.079826647,-0.006644197,0.003904064,-0.016133044,5.472768775,0.476615163,2.282683356,0.033696273,0.057587905,-0.000294907,8.86E-02,1.938555303,0.073727024,81.04979479,0.450032223,2.432836107,5.247403393,79.77198426
03-06 14:00:00+01:00,-0.000440013,-0.000256779,-6.29139E-05,0.049809979,-0.002500601,3.03E-04,-1.38E-02,5.432662194,4.89E-01,1.82E+00,-1.56E-02,4.26E-02,-0.000308513,-2.27E-02,1.04E+00,-2.69E-03,8.21E+01,0.341614174,1.804863519,5.323974038,80.83337288
03-06 15:00:00+01:00,-0.000450152,-0.000262897,-6.05138E-05,0.037666796,-0.003094182,-0.001441799,-0.003602558,5.395449924,0.499114953,1.77860372,-0.033240551,2.79E-02,-0.000246179,-9.69E-02,8.67E-01,-0.024037192,9.17E+01,0.077565373,0.918900839,5.351102443,90.47857591
03-06 16:00:00+01:00,-0.000403781,-0.000145304,-6.00969E-05,0.013449314,-0.005091838,-0.001329304,0.002439859,4.969246183,0.483171566,1.713655847,-0.044486373,0.014956369,-1.64E-04,-0.136724492,5.16E-01,-8.44E-02,91.99966267,0.115215557,0.523036916,6.589875641,90.64933877
03-06 17:00:00+01:00,1.75391E-05,1.211154758,3.58986E-06,-0.000382537,-0.151953203,-0.060511372,-0.121937012,2.458318104,0.293872814,-0.465743396,1.564881438,-0.181265144,0.000519782,-0.020029179,1.587217105,0.088439783,93.01033727,0.080923641,0.641008252,6.108753914,91.38989214
03-06 18:00:00+01:00,0.000633104,0.003550594,1.97175E-05,0.981669282,-0.006159315,0.030780194,-0.352116676,0.323929121,0.30254504,0.278217879,3.939462787,-0.288043402,0.001676866,0.050182249,0.679073938,-0.019072364,92.81809556,0.298301523,0.307134512,1.992217827,91.93380294
03-06 19:00:00+01:00,0.002098769,-0.329527107,-0.000453481,5.327807294,-0.090295216,0.026458754,-0.339730829,1.441249923,1.119258948,2.624109484,10.37248023,-0.158468221,0.001901909,0.174246887,0.663978224,-0.006751536,88.31197489,1.311928099,-0.433050501,4.410731606,87.45351095
03-06 20:00:00+01:00,0.015444449,-0.347600924,-0.007855313,8.121289259,-0.212709825,-0.035299971,-0.0217565,1.648480388,1.79582557,2.45655502,11.36912048,0.268326706,0.00241535,0.544364454,0.553315726,-0.097963961,85.05280447,1.181236747,-0.376066008,6.583141892,83.7061732
03-06 21:00:00+01:00,0.015281827,-0.342148407,-0.004456545,7.191967588,-0.233927383,-0.011495988,0.104983261,1.373076642,1.546147927,2.089981461,14.2856371,0.358194487,0.002263908,0.351309764,0.224066457,-0.306671272,79.36193198,0.258765199,-0.470194734,6.941195156,78.10253775
03-06 22:00:00+01:00,0.020847023,-0.243908215,-0.002661681,4.661246702,-0.114111772,0.0270259,0.262275617,0.691249138,1.209242949,0.60840919,18.05262615,0.447683425,0.001642698,0.211275626,0.076054193,-0.115245029,71.07609008,0.269816392,-0.340455962,7.16929964,69.94593843
03-06 23:00:00+01:00,0.029150564,0.094491532,0.000397718,3.35184518,-0.044660291,0.015765404,0.33682026,0.093962699,0.971852742,-0.121203329,19.03334667,0.515528343,8.70E-04,-0.201187307,-0.635991639,-0.029930025,90.64347268,0.246843606,-0.052889232,4.504436267,89.40919235
03-07 00:00:00+01:00,0.034456227,0.1189076,0.002512398,5.308700654,-0.012253149,0.004222834,0.377319569,0.112640752,0.866698281,-0.319863887,18.60956895,0.526917888,7.47E-04,-0.196116777,-0.839859962,-1.95E-02,8.54E+01,0.074424247,-0.002389685,3.085775727,85.41246262
03-07 01:00:00+01:00,0.031238802,0.103119846,0.003772616,7.56119896,-0.003933717,0.004242595,0.40605304,0.283653564,0.878106078,-5.40E-03,18.90829964,5.45E-01,5.65E-04,-0.124794154,-6.56E-01,-1.13E-03,8.32E+01,0.029297768,0.000150302,2.301540837,83.16887709
03-07 02:00:00+01:00,1.84741E-13,0.000356327,-9.9476E-14,7.836889041,5.49598E-05,-0.003498042,-0.015385003,0.848213616,0.258221098,0.087756007,17.80365287,4.15E-02,0.000315511,-0.04279058,0.054689021,0.000603057,8.21E+01,0.032698418,1.98952E-13,1.546215685,82.05088322
03-07 03:00:00+01:00,4.26326E-14,0.000381346,-2.70006E-13,7.0122621,0.00116242,-0.004457491,-0.009666601,0.676553937,0.270302842,-0.523488121,16.13550525,0.045138204,0.000259659,-0.032501385,0.040601646,0.000691961,82.55735087,0.032163344,7.10543E-14,1.543374198,82.55735087
03-07 04:00:00+01:00,-1.42109E-14,0.000362884,-2.84217E-13,6.925443422,0.001383012,-0.004423953,-0.031019484,0.632980505,0.27439426,-0.515198558,15.75792516,2.55E-02,1.17E-04,-0.03983719,9.96E-03,6.03E-04,8.65E+01,0.026695918,-1.42109E-14,2.179580458,86.48387729
03-07 05:00:00+01:00,-8.52651E-14,0.000405631,-1.98952E-13,7.862812199,0.000954093,0.000709956,-0.081073987,0.759446262,0.282557396,0.155928466,17.32030544,-0.016085043,0.000215385,-0.069155761,-0.006453864,-0.004648274,92.41869231,0.032407813,-8.52651E-14,3.610435689,91.46292409
03-07 06:00:00+01:00,0.026625377,0.09953574,0.001632207,3.635492685,-0.002993877,0.004200506,0.083229708,0.186117896,0.749285577,-0.372358838,15.08984038,0.205294137,0.000485594,0.717982384,0.176542889,-0.221487608,9.88E+01,0.242210904,-0.497484124,7.415492541,97.22381382
03-07 07:00:00+01:00,0.003517248,-0.03570989,-0.000260504,1.985382187,-0.03725382,0.022313619,-0.155239569,0.484447998,0.223462095,0.279888659,10.99720465,-0.221090251,0.000331016,0.14522797,0.265170911,0.004109951,103.6653328,2.836438398,-1.088342911,5.753877725,102.3871706
03-07 08:00:00+01:00,0.000180461,0.002797191,-6.08445E-05,0.347969336,0.000634928,0.013121676,-0.143817683,-0.10494653,0.296522808,-0.679197449,4.427313659,-0.369760305,0.00029659,0.078680991,2.85E-01,0.034697637,74.69358477,3.095366042,-2.359320067,3.776511152,74.07335366
03-07 09:00:00+01:00,-0.000647928,-0.000564951,-0.000102868,0.122775036,-0.004016166,-0.005829027,0.006260912,5.09841857,0.41389247,2.781132622,0.027879468,0.018454367,-2.69501E-05,-0.084326222,4.89E-01,-8.55E-02,76.87875987,0.341866801,-0.210321846,6.142836093,75.55999032
03-07 10:00:00+01:00,-2.47993E-05,-4.12068E-05,-1.06487E-05,0.040402318,-5.59552E-14,-0.00627023,0.00598859,5.19576506,0.496716917,2.360893483,0.024979166,0.023351695,-3.86931E-05,-0.04975713,4.81E-01,-1.59E-01,76.16804038,0.36547718,-0.274106199,6.095388914,74.92529368
03-07 11:00:00+01:00,-3.44114E-05,-4.09438E-05,-1.23117E-05,2.95E-02,-5.15143E-14,-0.006005973,0.003623252,5.232776493,0.494814429,2.231074086,0.024917493,0.024620602,-4.34669E-05,-0.054793214,4.27E-01,-2.00E-01,73.51129368,0.403243832,-0.331150697,6.1803175,72.30642523
