,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1,,,,,,,,,
2186,2.92E-06,-2.80143E-05,1.20E-04,9.24E-06,-0.000188571,0.000909969,0.000386082,0.000836074,,,,,,,,,
2187,-4.97E-05,-9.18359E-05,1.06E-04,2.24E-05,-0.000226799,0.000901651,0.000362881,0.000943534,,,,,,,,,
2188,-6.03E-05,-0.000109453,2.7235E-06,-2.95E-05,-0.000177711,0.000830495,0.000306756,0.001054645,,,,,,,,,
2189,-1.27E-04,-0.000210639,0.000119221,-8.88E-05,-0.000152271,0.000843317,0.000270233,0.000980903,,,,,,,,,
2190,-1.22E-04,-0.000231671,-4.2073E-05,-1.38E-04,-7.94E-05,0.000963975,0.000333716,0.001030047,,,,,,,,,
2191,-6.79E-05,-0.00015638,-6.434E-06,-8.52E-05,-0.000106812,0.00092097,0.00031323,0.001107932,,,,,,,,,
2192,3.89E-05,-4.24E-05,6.26E-05,-2.04E-05,-0.00012837,0.000873808,0.000341542,0.001051415,,,,,,,,,
2193,-9.94E-05,-1.90E-04,-5.11E-05,-3.42E-05,-0.000241652,0.000791319,0.000238251,0.000886653,,,,,,,,,
2194,-2.79E-05,-1.47E-04,-4.57E-05,4.04E-05,-3.08E-05,0.000644922,0.000210662,0.000612717,,,,,,,,,
2195,3.12E-05,-0.000154983,-0.000103869,0.000285842,1.03E-04,0.000356227,5.50076E-05,0.000116851,,,,,,,,,
2196,1.83917E-05,-1.68E-04,-4.53E-05,3.15E-04,9.05E-05,0.000378225,7.88E-05,5.70938E-05,,,,,,,,,
2197,3.05E-05,-0.000155769,-0.000132922,2.63E-04,1.02E-04,0.000363313,7.14E-05,6.29276E-05,,,,,,,,,
2198,-3.13E-05,-1.33E-04,-6.66E-05,9.85E-05,-1.91E-05,0.000602767,0.000164136,0.000387523,,,,,,,,,
2199,-1.17E-04,-2.04E-04,-1.06E-04,-7.91E-05,-2.10E-04,0.000857826,0.000283893,0.000598677,,,,,,,,,
2200,-4.20E-05,-1.21E-04,-7.00E-05,-1.27E-04,-9.89848E-05,0.000957355,0.000347503,0.000583373,,,,,,,,,
2201,-5.12E-05,-0.000163321,-1.26E-05,-2.18E-05,-6.697E-05,0.001093108,0.000393782,0.000737071,,,,,,,,,
2202,-4.91E-05,-0.000223797,-5.43E-05,-5.88E-05,-1.3669E-05,0.001199596,0.000486754,0.001082238,,,,,,,,,
2203,-1.05E-04,-0.000270389,-1.09E-04,-1.11E-04,-3.42E-07,0.001385462,0.000534784,0.001268853,,,,,,,,,
2204,-1.01E-04,-0.000220176,-1.02E-05,-8.50E-05,-4.97E-05,0.0010419,0.000364739,0.001073476,,,,,,,,,
2205,-8.61E-05,-0.0002114,0.000120852,-5.11E-05,-0.000140354,0.000953756,0.000269662,0.000994138,,,,,,,,,
2206,-7.25E-09,-0.000102211,8.94592E-05,1.79E-05,-0.000153985,0.000920679,0.000346083,0.001017865,,,,,,,,,
2207,-3.64E-05,-8.70078E-05,8.61925E-05,-1.47E-05,-0.000200439,0.000951082,0.000376925,0.000990749,,,,,,,,,
2208,-8.50E-05,-0.000107225,8.55812E-05,2.04E-05,-0.000263773,0.000921171,0.000352468,0.000922337,,,,,,,,,
2209,2.15E-06,-2.89E-05,1.00E-04,-2.03E-05,-0.00021369,0.000924964,0.000379901,0.000817098,,,,,,,,,
2210,-2.93E-05,-1.02E-04,-6.09E-05,-7.71E-06,-0.000186503,0.000783175,0.00025522,0.000558741,,,,,,,,,
2211,-7.72E-05,-0.000111502,9.62E-05,3.75E-06,-0.00026134,0.000892501,0.000349063,0.000926848,,,,,,,,,
2212,-3.26E-05,-8.29435E-05,3.52375E-05,-2.61E-05,-0.000181731,0.000871521,0.000331678,0.001089748,,,,,,,,,
2213,-9.9521E-05,-0.000184492,0.000122338,-4.29E-05,-0.000152685,0.000845272,0.000267475,0.001044191,,,,,,,,,
2214,-1.21E-04,-0.000231099,-7.0371E-05,-1.08E-04,-8.14E-05,0.000918232,0.000323922,0.001081214,,,,,,,,,
2215,-7.499E-05,-0.000184819,-4.10455E-05,-1.44E-04,-7.94E-05,0.00087082,0.000339776,0.001155488,,,,,,,,,
2216,-4.48E-05,-0.000122838,-2.35735E-05,-4.78E-05,-0.000127676,0.000839729,0.000279666,0.001039848,,,,,,,,,
2217,-1.85E-06,-8.20E-05,-3.06E-05,-4.15E-05,-1.16E-04,0.000871983,0.000312231,0.000824235,,,,,,,,,
2218,-7.34E-05,-1.51E-04,-6.24E-05,-1.75E-05,-1.79E-04,0.000842128,0.000270035,0.000614762,,,,,,,,,
2219,-1.28E-05,-1.50E-04,-1.09E-04,1.04E-04,-1.25E-05,0.000613272,0.000168312,0.000391405,,,,,,,,,
2220,-3.86E-05,-1.76E-04,-1.37E-04,9.30E-05,1.602E-07,0.000595491,0.000183489,0.000343144,,,,,,,,,
2221,-6.48E-05,-1.79E-04,-1.58E-04,7.80E-06,-9.79863E-05,0.000676949,0.000196468,0.00036082,,,,,,,,,
2222,-3.82E-05,-1.16E-04,-7.77E-05,-6.66E-05,-1.07E-04,0.000885103,0.000315808,0.000611801,,,,,,,,,
2223,-3.99E-05,-1.18E-04,-1.06E-04,-6.51E-05,-9.10907E-05,0.000881106,0.000296571,0.000600711,,,,,,,,,
2224,-6.87E-05,-1.61E-04,-1.02E-04,-1.01E-04,-1.02E-04,0.000911173,0.000313185,0.000541561,,,,,,,,,
2225,-5.28E-05,-0.000178873,-6.33E-05,-1.31E-04,-7.3753E-05,0.001100872,0.000403975,0.000701111,,,,,,,,,
2226,-2.21E-05,-0.00020156,-2.48E-05,-3.98E-05,4.1235E-06,0.001337465,0.000541464,0.001160436,,,,,,,,,
2227,-1.01E-04,-0.000275318,-7.69E-05,-9.24E-05,5.83E-05,0.001402993,0.000606693,0.00141589,,,,,,,,,
2228,-6.34E-05,-0.000203375,-1.56E-05,-1.01E-04,-3.07E-05,0.001037464,0.00039902,0.001182586,,,,,,,,,
2229,-3.02E-05,-0.000168112,1.52E-04,-5.56E-05,-0.000115574,0.000970874,0.000331417,0.001079563,,,,,,,,,
2230,1.64E-05,-8.44112E-05,0.000107113,8.3475E-07,-0.000134058,0.000928939,0.000368931,0.001043994,,,,,,,,,
2231,-3.21E-05,-6.65709E-05,0.00012067,-4.88E-05,-0.00020941,0.000959702,0.000392728,0.001032699,,,,,,,,,
2232,-5.44E-05,-8.94294E-05,0.000115704,-4.86E-05,-0.000265691,0.000941578,0.000376675,0.000992235,,,,,,,,,
2233,1.52E-05,-1.69E-05,1.23E-04,-3.37E-05,-0.000209436,0.000961192,0.000410445,0.000907872,,,,,,,,,
2234,1.50E-05,-2.15247E-05,8.33E-05,-4.24E-05,-0.00020789,0.000924565,0.000397809,0.000861816,,,,,,,,,
2235,-4.07E-05,-8.28094E-05,9.07E-05,-6.25E-06,-0.000238739,0.000897877,0.000351693,0.000989098,,,,,,,,,
2236,-6.39E-05,-9.84485E-05,1.6842E-05,-3.82E-05,-0.000200958,0.000846963,0.000312414,0.001107074,,,,,,,,,
2237,-8.2523E-05,-0.000167493,0.000131562,-3.23E-05,-0.000146176,0.000855844,0.000287809,0.001116168,,,,,,,,,
2238,-8.43E-05,-0.000194136,-2.49E-05,-1.01E-04,-7.94E-05,0.000902419,0.000337932,0.001167905,,,,,,,,,
2239,-6.28E-05,-0.000148453,2.76975E-05,-3.29E-05,-1.16E-04,0.000849877,0.000274986,0.001220521,,,,,,,,,
2240,4.28E-06,-7.29E-05,3.97E-05,-3.60E-05,-0.000114713,0.000896279,0.000350133,0.001078252,,,,,,,,,
2241,-3.67E-05,-1.00E-04,5.68E-05,-4.31E-05,-0.000164993,0.000934649,0.000362612,0.000737,,,,,,,,,
2242,-1.20E-04,-1.97E-04,-1.14E-04,-9.35E-05,-2.02E-04,0.000618368,0.000193927,0.000389483,,,,,,,,,
2243,-5.61E-05,-1.60E-04,-7.53E-05,2.32E-05,-2.92E-05,0.000622064,0.000176251,0.000327475,,,,,,,,,
2244,-2.94E-05,-0.000165429,-0.000145882,9.02787E-05,6.59E-05,0.000505179,8.89898E-05,0.000241242,,,,,,,,,
2245,-5.57E-05,-1.56E-04,-6.79641E-05,2.59504E-05,-2.65E-05,0.000590291,0.000175469,0.000311311,,,,,,,,,
2246,-7.21E-05,-1.49E-04,-7.34E-05,-3.57E-05,-1.52E-04,0.00061534,0.000160005,0.000362337,,,,,,,,,
2247,-9.09E-06,-8.08E-05,1.64E-05,-7.79E-05,-1.33E-04,0.000922661,0.000379603,0.000674635,,,,,,,,,
2248,-1.38E-05,-8.96E-05,-3.71E-05,-1.34E-04,-0.000111804,0.000950299,0.000330981,0.000616685,,,,,,,,,
2249,-1.64E-05,-1.22E-04,1.30E-07,-9.36E-05,-8.1811E-05,0.001052797,0.000329788,0.000889733,,,,,,,,,
2250,-3.41E-05,-0.000213098,-5.81E-05,-1.35E-04,-7.563E-06,0.00126535,0.000474251,0.001163282,,,,,,,,,
2251,-9.86E-05,-0.000292711,-1.14E-04,-1.77E-04,5.41E-05,0.001442462,0.000571795,0.001312576,,,,,,,,,
2252,-6.17E-05,-0.000190668,7.67E-06,-7.68E-05,-4.01E-05,0.001076527,0.000366785,0.001094167,,,,,,,,,
2253,-3.94E-05,-1.79E-04,0.000163161,-6.54E-05,-1.26E-04,0.00100026,0.000316762,0.001039476,,,,,,,,,
2254,5.70E-06,-8.7369E-05,0.000156187,3.47E-05,-0.000153069,0.000932552,0.000357799,0.001034733,,,,,,,,,
2255,-5.16E-05,-1.04E-04,0.000096105,5.14E-06,-0.000211146,0.000945311,0.000366937,0.001026016,,,,,,,,,
2256,-1.03E-04,-1.11E-04,9.57362E-05,1.64E-05,-0.000266467,0.000916317,0.000349797,0.000939924,,,,,,,,,
2257,-4.35E-05,-6.65E-05,1.02E-04,-2.56E-05,-0.000247761,0.000888135,0.000334189,0.000866752,,,,,,,,,
2258,-1.21E-05,-3.34E-05,1.06E-04,-2.75E-05,-0.000230409,0.00088961,0.000352751,0.000846386,,,,,,,,,
2259,-1.12E-04,-1.13E-04,8.34E-05,-4.08E-06,-0.000276946,0.000886291,0.00033522,0.000955343,,,,,,,,,
2260,-1.40E-05,-7.85995E-05,5.7664E-05,1.74E-06,-0.000168204,0.000887018,0.000345859,0.001123775,,,,,,,,,
2261,-1.03E-04,-0.00018267,0.000139177,-5.87E-05,-0.000165124,0.000845581,0.000242807,0.001055737,,,,,,,,,
2262,-7.43E-05,-0.000184163,-7.1335E-06,-1.24E-04,-7.94E-05,0.00092011,0.000338696,0.001127478,,,,,,,,,
2263,-4.02E-05,-0.000128709,3.63E-05,-5.34E-05,-1.16E-04,0.000863489,0.000303138,0.001218632,,,,,,,,,
2264,1.47E-05,-4.87E-05,1.05E-04,-3.16E-05,-0.000158068,0.000797366,0.000309725,0.001107469,,,,,,,,,
2265,-2.13E-05,-6.55E-05,9.94E-05,-2.20E-05,-0.000214793,0.000831403,0.000326183,0.001075264,,,,,,,,,
2266,-9.50E-05,-1.73E-04,-6.84E-05,-3.02E-05,-0.000252359,0.000560079,0.000150621,0.000612594,,,,,,,,,
2267,-1.69E-05,-1.10E-04,-1.15E-05,0.00010711,-8.00E-05,0.00057777,0.00015901,0.000522949,,,,,,,,,
2268,3.90E-05,-4.53E-05,8.18E-06,4.10E-05,-6.09E-05,0.000654314,0.000235491,0.000435516,,,,,,,,,
2269,3.97E-05,-4.38E-05,1.03E-05,8.16E-05,-8.32E-05,0.000664283,0.000246305,0.000438016,,,,,,,,,
2270,-1.24E-04,-2.21E-04,-1.30E-04,-3.52E-05,-0.000246611,0.000773575,0.000204038,0.000539046,,,,,,,,,
2271,-4.12E-05,-1.12E-04,1.66E-05,-1.97E-05,-0.00015308,0.000967156,0.0003668,0.000660952,,,,,,,,,
2272,-7.71E-05,-0.000149477,-3.01E-05,-6.09E-05,-1.41E-04,0.000916973,0.000293221,0.000643179,,,,,,,,,
2273,-7.74E-05,-0.000188686,-1.77E-05,-7.20E-05,-9.36535E-05,0.001049813,0.000349857,0.0008871,,,,,,,,,
2274,-5.79E-05,-0.000230134,-4.11E-05,-6.01E-05,-2.87E-05,0.001108863,0.000410825,0.001009726,,,,,,,,,
2275,-9.35E-05,-0.000253313,-7.78E-05,-9.52E-05,-1.39E-05,0.001161818,0.000450857,0.001199063,,,,,,,,,
2276,-9.36E-05,-2.12E-04,4.7356E-05,-6.12E-05,-6.00E-05,0.001028594,0.000351347,0.001104578,,,,,,,,,
2277,-7.97E-05,-0.00019164,0.000147816,-2.14E-05,-0.000167757,0.00093282,0.000276766,0.001030159,,,,,,,,,
2278,4.78E-06,-9.46598E-05,0.000125058,4.59E-05,-0.000147269,0.000939201,0.000367079,0.001041904,,,,,,,,,
2279,-4.88E-05,-9.52E-05,7.6607E-05,-4.40E-06,-0.000213623,0.000947185,0.000370075,0.001011316,,,,,,,,,
2280,-6.31E-05,-9.82E-05,7.13915E-05,-1.98E-05,-0.000259634,0.00091337,0.000337314,0.000880238,,,,,,,,,
2281,-1.97E-05,-3.44E-05,7.11E-05,-2.12E-05,-0.000198703,0.000918452,0.000363693,0.000755321,,,,,,,,,
2282,-6.66E-05,-1.08E-04,-9.53E-06,-5.3419E-06,-0.000226084,0.000818338,0.000282649,0.000670657,,,,,,,,,
2283,-6.85E-05,-8.69E-05,7.07E-06,-9.03E-06,-0.000219501,0.000831708,0.000301752,0.000691734,,,,,,,,,
2284,2.79E-06,-2.41E-05,8.20E-05,-9.09E-06,-0.000200857,0.000903264,0.000374042,0.00082982,,,,,,,,,
2285,-7.58E-05,-0.000123937,6.3937E-05,3.66E-05,-0.000240084,0.000841904,0.000325546,0.001029137,,,,,,,,,
2286,-7.24E-06,-7.94157E-05,7.60182E-05,5.30E-05,-0.000172861,0.000812553,0.000344653,0.001166218,,,,,,,,,
2287,-2.09E-05,-8.43105E-05,8.17E-05,4.06915E-05,-0.000187534,0.000765432,0.000335817,0.001135242,,,,,,,,,
2288,-6.89E-05,-0.00011345,6.90E-05,2.68E-05,-0.000256255,0.000803631,0.000312664,0.001073115,,,,,,,,,
2289,-1.48E-04,-2.24E-04,-9.12E-05,1.26E-05,-0.000299778,0.000563316,0.000149723,0.000684243,,,,,,,,,
2290,1.51E-04,1.02E-04,1.53E-04,2.53E-04,0.000159111,0.000491537,1.83E-04,0.000285503,,,,,,,,,
2291,-1.38E-05,7.78E-05,1.89E-04,-1.37E-04,-2.30E-04,6.69E-05,2.16E-05,1.03E-04,,,,,,,,,
2292,3.83E-06,9.11E-06,1.27E-04,-1.54E-04,-1.83E-04,6.22E-05,2.00E-05,2.46E-05,,,,,,,,,
2293,7.71E-07,6.21E-06,1.36E-04,-1.63E-04,-1.37E-04,3.34E-05,3.36E-05,-6.93E-06,,,,,,,,,
2294,3.64E-05,6.47E-05,1.45E-04,-1.76E-04,-1.10E-04,1.06E-04,1.32E-04,6.80E-05,,,,,,,,,
2295,6.18E-05,8.50E-05,1.68E-04,1.51E-04,1.22E-04,0.000661898,0.000310566,3.44E-04,,,,,,,,,
2296,1.02E-05,-2.62E-05,-5.65E-05,-1.22E-04,-1.91E-04,0.000965145,0.000391774,0.000644893,,,,,,,,,
2297,-4.32E-05,-9.49E-05,4.57E-06,-3.13E-05,-0.000213989,0.000917759,0.000306096,0.000665639,,,,,,,,,
2298,-5.43E-05,-1.40E-04,4.92E-06,-9.28E-05,-1.68E-04,0.000809468,0.000272218,0.001008581,,,,,,,,,
2299,-4.41E-05,-0.000163194,1.30E-04,-9.52E-05,-9.47E-05,0.000800632,0.000314996,0.001124617,,,,,,,,,
2300,-5.21E-05,-0.000164009,1.00E-04,-7.54E-06,-9.43835E-05,0.000877955,0.000314199,0.0010622,,,,,,,,,
2301,-1.20E-06,-0.000101686,4.53E-05,-2.71E-05,-0.000141334,0.000876502,0.000347488,0.001031872,,,,,,,,,
2302,-1.54E-05,-7.28776E-05,1.30E-04,-3.67E-05,-0.000199806,0.000945572,0.000402015,0.001041658,,,,,,,,,
2303,6.31E-05,1.64806E-05,1.37E-04,-2.41E-05,-0.000166986,0.001020875,0.00047091,0.000895914,,,,,,,,,
2304,-2.21E-06,-5.30E-05,2.85E-05,1.93E-05,-0.000185583,0.000811286,0.00033325,0.000689328,,,,,,,,,
2305,-5.99E-05,-1.15E-04,-4.52E-05,-3.58E-05,-2.12E-04,0.0006386,0.000214785,0.000558931,,,,,,,,,
2306,-4.9099E-06,-7.07E-05,3.50E-05,2.17E-06,-1.59E-04,0.000576291,0.000219017,0.000493873,,,,,,,,,
2307,-4.05E-05,-9.76E-05,-1.64E-05,-2.27E-05,-1.80E-04,0.000555377,0.000211295,0.000508379,,,,,,,,,
2308,-5.62E-05,-1.00E-04,-3.50E-05,-1.12E-05,-1.86E-04,0.00055816,0.000211701,0.000519495,,,,,,,,,
2309,-8.51E-05,-1.26E-04,-6.61E-05,-4.77135E-05,-0.000225049,0.000648338,0.000228245,0.000609379,,,,,,,,,
2310,2.15E-05,-2.59317E-05,9.57E-05,6.69E-06,-0.000207193,0.000811841,0.000347711,0.000952817,,,,,,,,,
2311,-4.76E-05,-9.36E-05,7.61E-05,1.69E-05,-0.000270102,0.000704296,0.000261139,0.001071163,,,,,,,,,
2312,5.73E-05,-5.45E-05,5.34E-06,1.13E-04,-9.30206E-05,0.000502493,0.000175409,0.0007772,,,,,,,,,
2313,4.54E-05,-7.07E-05,2.96681E-05,1.81E-04,9.83886E-05,0.000509862,2.12E-04,0.000701543,,,,,,,,,
2314,5.75E-05,-2.39E-05,2.09622E-05,3.24E-04,1.36E-04,2.02E-04,2.18E-05,1.96E-04,,,,,,,,,
2315,-1.03E-05,5.65E-06,4.65E-05,8.82E-05,-8.42E-06,1.33E-04,-9.63E-06,1.08E-04,,,,,,,,,
2316,-2.03E-05,2.92808E-06,5.41E-05,6.71E-05,-4.19E-05,8.97E-05,-1.36E-05,8.02E-05,,,,,,,,,
2317,-2.44E-05,4.31E-06,5.33E-05,7.08E-05,-2.05E-05,1.17E-04,-1.87E-05,8.81E-05,,,,,,,,,
2318,3.32E-05,2.17E-05,8.37E-05,8.37E-05,1.48E-05,1.52E-04,3.32E-05,1.53E-04,,,,,,,,,
2319,1.06E-04,3.79E-05,1.59E-04,3.35E-04,0.000225764,0.000458997,1.81E-04,0.000563167,,,,,,,,,
2320,5.78E-05,8.77E-06,7.98E-05,-7.03E-06,-2.03E-04,0.00076798,0.000295721,0.000984289,,,,,,,,,
2321,-1.85E-05,-6.38E-05,7.95E-05,-1.45E-05,-0.000204057,0.000811331,0.000316605,0.001082488,,,,,,,,,
2322,-2.01E-05,-9.94E-05,7.372E-06,-1.57E-05,-0.000143677,0.000786573,0.000267521,0.001085665,,,,,,,,,
2323,-4.28E-05,-0.000158269,0.000138405,-6.50E-05,-9.60E-05,0.000801984,0.000300345,0.001152777,,,,,,,,,
2324,-4.42E-05,-0.000161302,1.30E-04,6.52E-07,-0.000100822,0.000931352,0.000334076,0.00109785,,,,,,,,,
2325,9.23E-06,-9.5997E-05,9.75545E-05,-1.31E-05,-0.000127382,0.000914455,0.000371866,0.001041152,,,,,,,,,
2326,-2.03E-05,-5.77268E-05,1.28E-04,-4.58E-05,-0.000200681,0.000957407,0.000412584,0.00103353,,,,,,,,,
2327,5.52E-05,2.17E-05,1.22E-04,-1.20E-05,-0.000171266,0.000965718,0.000443418,0.00079973,,,,,,,,,
2328,-1.99E-05,-7.19E-05,-2.68705E-05,1.53E-05,-0.000185106,0.000758804,0.000270024,0.000616193,,,,,,,,,
2329,-3.88E-05,-8.45E-05,-3.81E-05,2.45E-06,-2.03E-04,0.0006846,0.000217248,0.0005861,,,,,,,,,
2330,-5.87E-05,-1.01E-04,-4.95E-05,-1.62E-05,-2.21E-04,0.000667483,0.000203531,0.000541825,,,,,,,,,
2331,-6.26E-05,-0.000109606,-3.17E-05,-6.96E-06,-0.000230033,0.000735112,0.000257406,0.000643104,,,,,,,,,
2332,-6.23E-05,-8.1234E-05,9.36762E-05,9.0935E-06,-0.000224326,0.000865694,0.000348888,0.001070585,,,,,,,,,
2333,-8.3223E-05,-0.000154488,7.4897E-05,-3.95E-05,-0.000159021,0.00078154,0.000275392,0.001064699,,,,,,,,,
2334,-1.16E-04,-0.000221484,-2.1025E-05,-1.06E-04,-8.97E-05,0.000897288,0.000319858,0.001114663,,,,,,,,,
2335,-5.90E-05,-0.000168801,-1.77E-05,-1.64E-04,-7.94E-05,0.000882632,0.00033978,0.001148466,,,,,,,,,
2336,-1.68E-05,-1.05E-04,3.68E-05,-7.31E-05,-1.07E-04,0.0008762,0.000305426,0.00111774,,,,,,,,,
2337,1.84E-05,-5.49E-05,4.02E-05,-8.02E-05,-0.000137653,0.00089008,0.000310365,0.00099567,,,,,,,,,
2338,1.15E-05,-5.33E-05,6.79E-05,-5.66E-05,-0.00013759,0.000920177,0.000352193,0.000978466,,,,,,,,,
2339,-1.15E-05,-7.60E-05,7.41E-05,-5.03E-05,-0.00016015,0.000936624,0.00036192,0.000900936,,,,,,,,,
2340,-7.09E-05,-1.36E-04,1.32E-05,-5.11E-05,-0.000227812,0.000891753,0.00031022,0.000747953,,,,,,,,,
2341,-5.75E-05,-1.22E-04,2.27E-05,-5.45E-05,-0.000220005,0.000916351,0.000319339,0.00069309,,,,,,,,,
2342,-8.99E-06,-7.38E-05,4.71E-05,-3.58E-05,-0.000175837,0.00093548,0.000346273,0.000741899,,,,,,,,,
2343,-8.75E-07,-8.44E-05,1.92E-05,-7.58E-05,-0.000146706,0.000949946,0.00033689,0.000642985,,,,,,,,,
2344,-8.18E-06,-8.06E-05,-1.72E-05,-1.06E-04,-0.000126354,0.000900787,0.000283365,0.000676077,,,,,,,,,
2345,-1.69E-05,-1.34E-04,-1.26E-06,-8.69E-05,-7.7967E-05,0.00106037,0.000359971,0.000889991,,,,,,,,,
2346,-4.09E-05,-0.00022588,-5.32495E-05,-7.42E-05,-1.22E-05,0.001190547,0.000488053,0.001188048,,,,,,,,,
2347,-1.04E-04,-0.000266202,-8.87E-05,-8.85E-05,-4.38E-06,0.001385845,0.0005402,0.001319204,,,,,,,,,
2348,-7.89E-05,-0.000218909,7.05E-06,-8.77E-05,-2.91E-05,0.001083222,0.000401188,0.001112827,,,,,,,,,
2349,-8.52E-05,-0.000212342,1.39E-04,-8.62E-05,-0.000149891,0.000934213,0.000298269,0.001017504,,,,,,,,,
2350,9.3245E-06,-9.6254E-05,1.14E-04,-3.70E-06,-0.000128139,0.000927147,0.000378255,0.001019676,,,,,,,,,
2351,-3.38E-05,-7.4763E-05,1.25E-04,-4.86E-05,-0.00021293,0.000966769,0.000407189,0.001018148,,,,,,,,,
2352,1.09E-05,-3.67313E-05,1.06E-04,-1.89506E-05,-0.000226539,0.000991471,0.000429474,0.001024313,,,,,,,,,
2353,7.66E-05,2.70E-05,1.37E-04,-2.51E-05,-0.00016785,0.001016125,0.000487603,0.000922043,,,,,,,,,
2354,6.57E-05,1.71364E-05,1.49E-04,-2.80E-06,-0.000177741,0.00096108,0.000461038,0.000894368,,,,,,,,,
2355,7.04E-05,1.44763E-05,1.33E-04,1.32E-05,-0.00016379,0.000995331,0.000444986,0.001019928,,,,,,,,,
2356,-7.64E-05,-0.000101961,4.01027E-05,-3.93E-05,-0.000223968,0.000824135,0.000306156,0.00108073,,,,,,,,,
2357,-1.09E-04,-0.000182785,1.19E-04,-5.37E-05,-0.00019303,0.000827965,0.000284281,0.001112372,,,,,,,,,
2358,-1.20E-04,-2.25E-04,-4.37E-05,-1.01E-04,-9.02E-05,0.000863399,0.000318326,0.001131561,,,,,,,,,
2359,-7.47E-05,-0.00018166,-7.85E-06,-1.60E-04,-8.81E-05,0.00080692,0.000308272,0.001160458,,,,,,,,,
2360,-7.04E-06,-9.56E-05,1.21E-05,-9.25E-05,-1.20E-04,0.000810191,0.000276707,0.001107652,,,,,,,,,
2361,3.89E-05,-3.40E-05,2.15E-05,-0.000103828,-0.000144985,0.000839751,0.000280022,0.000978041,,,,,,,,,
2362,2.62E-05,-3.91E-05,5.29E-05,-6.65E-05,-0.000158709,0.000895228,0.000318658,0.000970915,,,,,,,,,
2363,-3.89E-05,-8.58E-05,2.08E-05,-7.73E-05,-1.81E-04,0.000901271,0.000325751,0.000892639,,,,,,,,,
2364,-1.17E-04,-1.96E-04,-1.26E-04,-7.94E-05,-2.22E-04,0.000648677,0.00014529,0.000562444,,,,,,,,,
2365,-1.30E-04,-2.08E-04,-1.28E-04,-8.10E-05,-2.41E-04,0.000665709,0.000136424,0.000485469,,,,,,,,,
2366,-1.24E-05,-7.72E-05,5.95E-05,-5.05E-05,-0.000176437,0.000914097,0.000349302,0.000828982,,,,,,,,,
2367,6.89E-06,-6.80E-05,4.43E-05,-3.80E-05,-0.000122499,0.000935312,0.000357501,0.000735588,,,,,,,,,
2368,-8.80E-06,-8.66E-05,1.56E-06,-1.18E-04,-1.07E-04,0.000928238,0.000309315,0.000677195,,,,,,,,,
2369,-4.95E-05,-1.66E-04,-6.50E-06,-1.14E-04,-8.89895E-05,0.001065132,0.000368242,0.000881657,,,,,,,,,
2370,-5.98E-05,-0.000244777,-5.04E-05,-6.51E-05,-3.9313E-05,0.00124203,0.000480723,0.001114286,,,,,,,,,
2371,-1.19E-04,-0.000288244,-8.27E-05,-6.65E-05,2.08E-05,0.001418382,0.000584338,0.001344092,,,,,,,,,
2372,-1.28E-04,-0.000265676,-1.06E-05,-1.17E-04,-6.36E-05,0.001067258,0.000391059,0.001109317,,,,,,,,,
2373,-6.90E-05,-0.000208609,1.38E-04,-1.07E-04,-1.18E-04,0.000950948,0.00032194,0.001046692,,,,,,,,,
2374,-7.73E-06,-0.000107049,8.51E-05,-1.93E-05,-0.000133734,0.000901953,0.000356138,0.001004886,,,,,,,,,
2375,-3.17E-05,-7.3567E-05,1.11E-04,-5.81E-05,-0.000215575,0.000950672,0.000394952,0.001016718,,,,,,,,,
2376,-9.76E-07,-5.04815E-05,1.31E-04,-5.79E-06,-0.000222556,0.000967145,0.000408381,0.001015946,,,,,,,,,
2377,8.13E-05,2.51197E-05,1.58E-04,1.64E-05,-0.000141349,0.001014974,0.000467889,0.000940628,,,,,,,,,
2378,6.30E-05,6.92905E-06,1.49E-04,1.74E-06,-0.000153914,0.000982709,0.000448536,0.00090364,,,,,,,,,
2379,-1.83E-05,-7.03E-05,1.26E-04,1.71E-05,-0.000233788,0.000917714,0.000376389,0.00100774,,,,,,,,,
2380,-7.18E-05,-0.000105806,2.38942E-05,-4.64E-05,-0.000214655,0.000813376,0.000298511,0.001070403,,,,,,,,,
2381,-1.22E-04,-0.000199203,1.28E-04,-7.05E-05,-0.00017117,0.000821515,0.000280902,0.001083642,,,,,,,,,
2382,-1.34E-04,-2.40E-04,-5.01E-05,-9.43E-05,-8.60E-05,0.000878565,0.000325352,0.001109887,,,,,,,,,
2383,-9.42E-05,-0.000201192,-2.30E-05,-1.47E-04,-8.81E-05,0.000769544,0.000294551,0.001142297,,,,,,,,,
2384,-1.22298E-05,-9.75E-05,3.36E-05,-1.22E-04,-1.10E-04,0.000729733,0.000260312,0.001028844,,,,,,,,,
2385,4.25E-06,-7.28E-05,-1.90E-05,-1.41E-04,-0.000133306,0.00077023,0.000250913,0.001001175,,,,,,,,,
2386,1.06E-05,-6.18E-05,-1.99E-05,-1.17E-04,-0.00014105,0.000825263,0.000281338,0.000765782,,,,,,,,,
2387,1.19E-06,-7.49E-05,-4.43E-05,-1.41E-04,-0.000132758,0.000865344,0.000308302,0.00070779,,,,,,,,,
