LoadLevel,101_CT_1,101_CT_2,101_PV_1,101_PV_2,101_PV_3,101_PV_4,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_PV_1,102_PV_2,102_STEAM_3,102_STEAM_4,103_PV_1,104_PV_1,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,113_PV_1,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,122_WIND_1,123_CT_1,123_CT_4,123_CT_5,123_STEAM_2,123_STEAM_3
01-26 22:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22391761503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339275709912085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4604764368187967,0.0,0.0,0.0,0.0,0.0
01-26 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22247185799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103568156580553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4525296886019427,0.0,0.0,0.0,0.0,0.0
01-27 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22216569768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053653615357084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4508468477942919,0.0,0.0,0.0,0.0,0.0
01-27 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22231877784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078610885242913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4516882682457009,0.0,0.0,0.0,0.0,0.0
01-27 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22333931223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244992689780458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.457297737571955,0.0,0.0,0.0,0.0,0.0
01-27 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22592466601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4662651102086362,0.0,0.0,0.0,0.0230926088513662,0.0
01-27 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23192881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4705126606554245,0.0,0.0,0.0,0.0,0.1497353974345736
01-27 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24128370858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.477130657338903,0.0,0.0,0.0,0.05952,0.2875341896410949
01-27 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24461745421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4794890705571777,0.0,0.0,0.0,0.0953714312428214,0.322
01-27 07:00:00+01:00,0.0,0.0,0.064,0.0644,0.066,0.064,0.0,0.0,0.0,0.0,0.066,0.066,0.0,0.0,0.0636,0.0632,0.0,0.0,0.0,0.0,0.0,0.2136,0.0,0.0,0.0,0.0,0.0,0.0076,0.0036,0.0072,0.0072,0.0072,0.0072,0.0068,0.0084,0.0084,0.0072,0.06,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3359930230499998,0.0,0.0,0.0,0.0,0.0
01-27 08:00:00+01:00,0.0,0.0,0.0764,0.078,0.0324751496034649,0.0776,0.0,0.0,0.0,0.0,0.0792,0.0795999999999999,0.0,0.0,0.1248,0.0756,0.0,0.0,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,0.0,0.0,0.0156,0.0076,0.0156,0.0152,0.0152,0.0152,0.0152,0.0188,0.0184,0.0163999999999999,0.0479378638265219,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 09:00:00+01:00,0.0,0.0,0.078,0.0356070688059758,0.0804,0.078,0.0,0.0,0.0,0.0,0.0792,0.0795999999999999,0.0,0.0,0.0,0.0772,0.0,0.0,0.0,0.0,0.0,0.2816,0.0,0.0,0.0,0.0,0.0,0.0176550289940148,0.0,0.022,0.0,0.0212,0.022,0.0,0.0,0.0,0.0,0.1576,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804,0.0808,0.0,0.0,0.18,0.0784,0.0,0.0,0.0,0.0,0.0,0.2696,0.0,0.0,0.0,0.0,0.0,0.0264,0.0132,0.0264,0.0252,0.0256,0.0252,0.026,0.0312,0.032,0.0288,0.028896486429984,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 11:00:00+01:00,0.0,0.0,0.0752,0.0784,0.0804,0.0744,0.0,0.0,0.0,0.0,0.0792,0.0795999999999999,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283999999999999,0.0,0.0,0.0276,0.0272,0.0,0.017167318139997,0.0,0.0,0.0,0.2012,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 12:00:00+01:00,0.0,0.0,0.0643335688934588,0.076,0.078,0.0,0.0,0.0,0.0,0.0,0.0768,0.0772,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.2724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910704881665412,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0768,0.0,0.0,0.168,0.0736,0.0,0.0,0.0,0.0,0.0,0.2663999999999999,0.0,0.0,0.0,0.0,0.0,0.0252,0.0128,0.0248,0.0248,0.0243999999999999,0.0248,0.0248,0.0128,0.0308,0.016,0.0231773133099821,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 14:00:00+01:00,0.0,0.0,0.0728,0.0716,0.0030504049484154,0.072,0.0,0.0,0.0,0.0,0.0736,0.074,0.0,0.0,0.0745391054515879,0.0724,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-27 15:00:00+01:00,0.0,0.0,0.056,0.0567999999999999,0.058,0.0576,0.0,0.0,0.0,0.0,0.0572,0.0576,0.0,0.0,0.0828,0.056,0.0,0.0,0.0,0.0,0.0,0.1976,0.0,0.0,0.0,0.0,0.0,0.012,0.0064,0.012,0.012,0.0116,0.012,0.0112,0.0148,0.0156,0.0136,0.0856,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0129724640699975,0.0,0.0,0.0,0.0,0.0
01-27 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.22968363436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0016,0.0012,0.0012,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4652945980312462,0.0,0.0,0.0,0.0,0.100408630858753
01-27 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23573880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4732079902180492,0.0,0.0,0.0,0.05952,0.1705779593319528
01-27 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364191613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4736892991089004,0.0,0.0,0.0,0.05952,0.1849284174610994
01-27 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23488835972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4726063541011376,0.0,0.0,0.0,0.05952,0.1526398875888622
01-27 20:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23260916627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4709939695010701,0.0,0.0,0.0,0.0,0.1640858552889307
01-27 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22781265463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4676007421629715,0.0,0.0,0.0,0.0,0.0629151288070319
01-27 22:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22344136564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261630867267599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4578586843932505,0.0,0.0,0.0,0.0,0.0
01-27 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22158739485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959370592774876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4476681485125149,0.0,0.0,0.0,0.0,0.0
01-28 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22107712766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876179691085408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4448634138514644,0.0,0.0,0.0,0.0,0.0
01-28 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22085601187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0840130300205161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4436480287794885,0.0,0.0,0.0,0.0,0.0
01-28 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22187654627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006512104808694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4492574981091269,0.0,0.0,0.0,0.0,0.0
01-28 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22424078427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139196328401728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4622527688282776,0.0,0.0,0.0,0.0,0.0
01-28 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23002381249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4691649959682391,0.0,0.0,0.0,0.05952,0.0500341164117617
01-28 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23863031916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4752535528372614,0.0,0.0,0.0,0.05952,0.2315674049527395
01-28 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24174294902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4774555406623906,0.0,0.0,0.0,0.05952,0.2972207479376084
01-28 07:00:00+01:00,0.0,0.0,0.0652,0.0632,0.0644,0.0648,0.0,0.0,0.0,0.0,0.0652,0.0644,0.0,0.0,0.0624,0.0648,0.0,0.0,0.0,0.0,0.0,0.2092,0.0,0.0,0.0,0.0,0.0,0.0076,0.0032,0.0076,0.0076,0.0072,0.0072,0.0072,0.0084,0.008,0.0072,0.0604,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2702616527699997,0.0,0.0,0.0,0.0,0.0
01-28 08:00:00+01:00,0.0,0.0,0.0748,0.078,0.0792,0.08,0.0,0.0,0.0,0.0,0.08,0.0788,0.0,0.0,0.1026425527299995,0.0744,0.0,0.0,0.0,0.0,0.0,0.2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828,0.0815999999999999,0.0,0.0,0.17,0.078,0.0,0.0,0.0,0.0,0.0,0.2796,0.0,0.0,0.0,0.0,0.0,0.0232,0.0108,0.0232,0.0224,0.0224,0.022,0.0228,0.0268,0.0264,0.0243999999999999,0.0710037601799826,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 10:00:00+01:00,0.0,0.0,0.0674697425499942,0.0812,0.0828,0.0,0.0,0.0,0.0,0.0,0.0832,0.082,0.0,0.0,0.1984,0.0812,0.0,0.0,0.0,0.0,0.0,0.2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 11:00:00+01:00,0.0,0.0,0.0828,0.0812,0.016232091216718,0.0828,0.0,0.0,0.0,0.0,0.0832,0.082,0.0,0.0,0.2068,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0288,0.0292,0.0276,0.0288,0.0283999999999999,0.0085280273032722,0.0344,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 12:00:00+01:00,0.0,0.0,0.0808382397232845,0.0,0.0808,0.0804,0.0,0.0,0.0,0.0,0.0812,0.08,0.0,0.0,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.1092707405967082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795999999999999,0.0784,0.0,0.0,0.0,0.046731024440006,0.0,0.0,0.0,0.0,0.0,0.2724,0.0,0.0,0.0,0.0,0.0,0.0252,0.0128,0.0252,0.0256,0.0243999999999999,0.0252,0.0248,0.0156,0.0312,0.026,0.1812,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 14:00:00+01:00,0.0,0.0,0.0692,0.0708,0.0724,0.0712,0.0,0.0,0.0,0.0,0.0728,0.0716,0.0,0.0,0.1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0208,0.0196,0.0208,0.0196,0.0184,0.0207798121600009,0.0216,0.1444,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
01-28 15:00:00+01:00,0.0,0.0,0.0407999999999999,0.0412,0.042,0.0416,0.0,0.0,0.0,0.0,0.0416,0.0412,0.0,0.0,0.0772,0.0416,0.0,0.0,0.0,0.0,0.0,0.1832,0.0,0.0,0.0,0.0,0.0,0.0108,0.006,0.0108,0.012,0.0104,0.0116,0.0104,0.014,0.014,0.0124,0.0772,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.159760267059999,0.0,0.0,0.0,0.0,0.0
01-28 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22946251858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0012,0.0012,0.0008,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4659588731357694,0.0,0.0,0.0,0.0,0.0969240318942312
01-28 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23556871599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4730876629983227,0.0,0.0,0.0,0.05952,0.1669903454916786
01-28 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23636813458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4736532008755587,0.0,0.0,0.0,0.05952,0.1838521327844409
01-28 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23531358237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4729071721443962,0.0,0.0,0.0,0.05952,0.1616089235056047
01-28 20:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23277925533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4711142967700743,0.0,0.0,0.0,0.0,0.167673469249928
01-28 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22837394854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4679978219879391,0.0,0.0,0.0,0.0,0.0747542562320571
01-28 22:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22418975754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383644191523288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4619722952976722,0.0,0.0,0.0,0.0,0.0
01-28 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22257391143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1120206335494352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4530906355605648,0.0,0.0,0.0,0.0,0.0
01-29 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22221672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106197270578213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4511273212717779,0.0,0.0,0.0,0.0,0.0
01-29 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22226775111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107029179650149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4514077947598549,0.0,0.0,0.0,0.0,0.0
01-29 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2229991341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189532088896113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4554279144903916,0.0,0.0,0.0,0.0,0.0
01-29 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22521029196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4657597359277593,0.0,0.0,0.0,0.0080246286222413,0.0
01-29 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23106135575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4698989919269023,0.0,0.0,0.0,0.05952,0.0719185632631002
01-29 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23920862197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4756626652867041,0.0,0.0,0.0,0.05952,0.2437652936532964
